#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MC1R_protein_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Rhino-Nyc.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Rhino-Nyc" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Nycticebus_coucang" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Rhinopithecus_bieti" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MC1R_protein_trimmed" id="treeLikelihood.MC1R_protein_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:JTT" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.MC1R_protein_trimmed	Tree.height	Tree.treeLength	mutationRate	CalibratedYuleModel	birthRateY	logP(mrca(Rhino-Nyc))	mrca.age(Rhino-Nyc)	clockRate
254000	-1704.3386125232469	-1682.579868521494	-21.75874400175283	-1682.579868521494	7.547535928366713	34.592495964673304	1.0	-14.83243089572571	0.35999713022866575	-1.0325040281656985	5.364896592860276	0.011041757123560867
255000	-1706.4049323108784	-1684.6426148017836	-21.76231750909489	-1684.6426148017836	8.443451682077367	37.88706251132878	1.0	-15.78183143963316	0.29538130119139283	-0.284372770136665	5.828854714508495	0.010536577337863335
256000	-1707.231122364406	-1686.329590026234	-20.901532338172036	-1686.329590026234	7.346450269296477	35.04716534912057	1.0	-14.514187453515543	0.3951936674622684	-0.40031400785399807	5.704599716309149	0.014668624977673453
257000	-1713.8570875091864	-1690.5437757108682	-23.313311798318278	-1690.5437757108682	7.406512387262411	37.63586714198699	1.0	-16.30128787899176	0.7412677900296023	-0.39628994646299714	6.29197482238908	0.012122334010234286
258000	-1705.3480350965754	-1684.2315638999912	-21.116471196584087	-1684.2315638999912	6.785713831359889	33.64723018537955	1.0	-15.45272846178489	0.22090307860802746	-0.25795639181969393	6.126816874222176	0.012616408177278517
259000	-1706.6963045365555	-1686.8122976053828	-19.88400693117278	-1686.8122976053828	6.345335269239984	32.86796893102979	1.0	-13.515118846942961	0.4120005625883767	-0.340233276568044	5.760790965969806	0.016660030940403938
260000	-1703.45904841809	-1682.774451303537	-20.684597114553085	-1682.774451303537	6.378879573246377	30.306235218162247	1.0	-12.975164037707296	0.46872281280123834	-1.551863672404318	5.185729676409735	0.01413354021483603
261000	-1707.351320514664	-1686.7062395200226	-20.645080994641397	-1686.7062395200226	6.0110627889259245	31.832031380706464	1.0	-14.977283112818878	0.22885510619802807	-0.2266739195620728	5.97899325206814	0.013660546030987404
262000	-1703.504194622866	-1683.629097604825	-19.875097018041107	-1683.629097604825	6.983204038703019	34.16691621252327	1.0	-13.364347420472184	0.5004031357420183	-0.2878114464745652	6.176096697626386	0.01157815339517414
263000	-1707.2679640936917	-1686.442344148099	-20.825619945592788	-1686.442344148099	6.3842491370801016	33.802295855610055	1.0	-13.760298120864748	0.7980861168407098	-0.37575033069118635	6.273823828443088	0.012856162716027375
264000	-1703.8358734266587	-1681.0296412584958	-22.806232168162982	-1681.0296412584958	7.8897412756609135	36.38843850260272	1.0	-15.989258674148823	0.697179591232414	-0.26254119975872736	5.864445864847287	0.011812552589225
265000	-1704.0131089381632	-1683.0728888361562	-20.940220102007107	-1683.0728888361562	6.13060106519598	30.593446048604047	1.0	-14.925653042658167	0.23060985368648085	-0.5658107223072198	5.587677693022502	0.014465546945416232
266000	-1704.9448859999188	-1681.9071297439846	-23.037756255934205	-1681.9071297439846	9.042770297381201	41.90377314483859	1.0	-16.45326964646332	0.26672847712506126	-0.990335793875615	6.618281667701254	0.011004628738392037
267000	-1705.4342543611642	-1685.176601678033	-20.2576526831313	-1685.176601678033	6.748585605366975	34.773195976454176	1.0	-14.132383148908065	0.3504473368529523	-0.25832873667407663	6.127548782881981	0.013125685472055127
268000	-1706.2521669627463	-1682.3723437331794	-23.879823229566803	-1682.3723437331794	8.084917904349291	36.74004614277303	1.0	-16.89465165763514	0.7433071146664979	-0.3666909537458445	5.73457618691881	0.012662638101898455
269000	-1704.5689900596149	-1684.8154619986108	-19.753528061004133	-1684.8154619986108	6.566050436440271	33.98193899531872	1.0	-13.331146978730557	0.40633227436777575	-0.40757156961427515	6.301479864144811	0.012110527020031084
270000	-1704.8583004833654	-1685.1955331219258	-19.662767361439517	-1685.1955331219258	6.287681492942545	31.611416386573296	1.0	-13.710203512135525	0.3034430985336838	-0.22954237467055252	5.956692829543913	0.01428882390987101
271000	-1703.3125734878633	-1683.436643595984	-19.875929891879423	-1683.436643595984	6.562968552278242	34.22174210112186	1.0	-12.911141194647367	0.5266509863256363	-0.690751403239902	6.482161824803237	0.01311576292374191
272000	-1709.2516849134151	-1687.2561275893588	-21.99555732405623	-1687.2561275893588	7.312803015986567	35.687843896847	1.0	-15.240204749002832	0.6568460257225688	-0.2604944303120711	5.868274760073584	0.01156260276036401
273000	-1706.6627724288767	-1683.3169685495482	-23.345803879328447	-1683.3169685495482	9.761837766358425	43.29558452910272	1.0	-16.951586773158034	0.37572992811052514	-0.45766052088753884	6.340491679959152	0.009866342763137225
274000	-1706.1951614150319	-1687.1975649242065	-18.997596490825373	-1687.1975649242065	5.6228848352478265	28.53082367233413	1.0	-11.530255702560934	0.8657827176178974	-0.6963655489234124	5.514935985524238	0.015404763801018562
275000	-1705.8796065570527	-1685.2222691074912	-20.657337449561428	-1685.2222691074912	6.672218322833119	33.34439738922277	1.0	-14.725686256503895	0.27429563418225955	-0.309545505343254	5.795361107437361	0.012038081373962436
276000	-1707.505329788633	-1685.0662464067814	-22.43908338185146	-1685.0662464067814	8.627363497396834	41.14061110717489	1.0	-16.442106340925072	0.2826611651206462	-0.34485062776770253	6.243986961867817	0.010229191803791856
277000	-1701.001037204551	-1681.406533058307	-19.594504146243832	-1681.406533058307	6.48937793773646	31.91544965205493	1.0	-12.883132953222542	0.5636968979435815	-0.36938620381049736	5.7320495837232475	0.01480769530363514
278000	-1707.200726747698	-1685.5148300598457	-21.6858966878522	-1685.5148300598457	7.640043264618194	34.775184358108596	1.0	-14.841885490426645	0.6446022013047802	-0.36796272727998236	5.733381007207612	0.010574591206432801
279000	-1704.1530965898835	-1683.3995662005364	-20.75353038934704	-1683.3995662005364	5.81682292936857	31.923712379137015	1.0	-14.884056520718325	0.24355462290030688	-0.36614529689585507	5.735090634130154	0.013608540205757259
280000	-1705.3188013044014	-1682.760075925446	-22.55872537895547	-1682.760075925446	8.377970273505674	39.842775492701605	1.0	-15.190042303705171	0.42491607084992367	-1.3091792648193525	6.735998611471049	0.012393825362798304
281000	-1705.0063321384846	-1682.6648116775427	-22.341520460941762	-1682.6648116775427	6.777626882319979	34.20830072559551	1.0	-15.160322870253758	0.7057270162323742	-0.6145834750526288	5.55909631300708	0.011982504011861784
282000	-1704.0698896369995	-1682.2648941432458	-21.804995493753747	-1682.2648941432458	8.30442665965027	39.21291959534362	1.0	-15.750314225099032	0.3234747212241248	-0.26777682855738183	6.1448887088641735	0.011514204317469088
283000	-1714.506035036672	-1690.5847361751287	-23.921298861543434	-1690.5847361751287	8.64653301023033	44.20119240577086	1.0	-17.954550973506926	0.19182898813836666	-0.7019692580257606	6.4879435958084875	0.008823873851200566
284000	-1705.8171062800648	-1687.853939114957	-17.963167165107706	-1687.853939114957	6.075405061633344	29.630681087598333	1.0	-11.35915744611626	0.5650470988657165	-0.25963337552499854	5.869919211871485	0.016429989288694043
285000	-1704.9158365408944	-1683.6524731091818	-21.263363431712595	-1683.6524731091818	6.877252843833937	35.6302336529591	1.0	-14.582626296821083	0.6202453148374357	-0.2431928188104659	6.093277720184775	0.01151791895682887
286000	-1709.433763111744	-1686.761842364129	-22.671920747614926	-1686.761842364129	8.099684891234856	40.87306102976461	1.0	-16.984440660575814	0.22536645703256078	-0.26170555616081714	6.134004110974421	0.011101203290644053
287000	-1704.4599709621089	-1683.2636249271566	-21.19634603495234	-1683.2636249271566	6.646076483475051	33.28904598748071	1.0	-14.12840354888282	0.614028066761525	-0.640468743241118	5.544655410377816	0.012183726925959698
288000	-1702.4725579927965	-1682.5015231308894	-19.971034861907235	-1682.5015231308894	5.995570279355654	30.906375797736153	1.0	-12.973549281232449	0.4488572898763073	-0.8831993141212269	5.426672885048815	0.014019088019781004
289000	-1705.806105064936	-1686.3202098153945	-19.48589524954153	-1686.3202098153945	6.523615296975185	33.41434990729794	1.0	-12.83817759847854	0.43064230696303857	-0.5748353383322622	6.417758294763572	0.012794144069172023
290000	-1707.0492488622683	-1685.0884345380196	-21.96081432424885	-1685.0884345380196	7.8628664969943465	36.84194509969593	1.0	-15.555492219652901	0.32322605347685085	-0.6191861791140366	5.5564941790295705	0.011326045811435112
291000	-1706.2600934733703	-1683.5200681740494	-22.740025299321015	-1683.5200681740494	8.352082039257636	38.245415108214566	1.0	-16.02525630191854	0.4076642525714344	-0.6966887348520601	5.514769445414176	0.01175032351493093
292000	-1707.7629948675649	-1686.7434419025744	-21.019552964990424	-1686.7434419025744	7.481020706846106	33.5101006769492	1.0	-14.39603379599549	0.3462840651893612	-0.76852159152534	5.479072827124265	0.01563557807394676
293000	-1704.0265282729597	-1683.315166775996	-20.711361496963733	-1683.315166775996	5.996830124152604	31.972748067983378	1.0	-13.972925799266246	0.3401394341496303	-0.9013301629555474	5.418820677281607	0.01340246592300303
294000	-1705.9615277425564	-1684.9149258856191	-21.046601856937286	-1684.9149258856191	6.176915672299355	33.457798750258306	1.0	-14.127154625406796	0.42687527236267747	-0.855345862803475	5.438949864023389	0.014250929203711968
295000	-1708.4864563472518	-1685.8695307363053	-22.616925610946456	-1685.8695307363053	8.504122990459678	37.58259309468332	1.0	-15.558580897883031	0.6742656786815948	-0.5373207393771718	6.394670360384742	0.01161126586626567
296000	-1705.9122456923537	-1684.2778573804512	-21.634388311902534	-1684.2778573804512	8.109897405142693	35.423867352958034	1.0	-15.232150032530212	0.3066713684302418	-0.6686415546621156	5.529441713484191	0.01402345943785923
297000	-1707.3335671973316	-1683.416011714794	-23.917555482537676	-1683.416011714794	9.087175369150529	40.80420016249278	1.0	-15.09445214970507	0.4192789490349871	-2.7769470254756863	7.129414820345244	0.012309726528968093
298000	-1706.651572069928	-1685.638879139749	-21.01269293017923	-1685.638879139749	6.740429015442926	34.34170490365959	1.0	-14.622259525859548	0.3371446391781718	-0.5621656201071346	5.589893753118532	0.01240016853556109
299000	-1703.556691966229	-1681.6261792998143	-21.930512666414657	-1681.6261792998143	7.888933067895504	37.05102555481714	1.0	-15.229385151421774	0.6054797545926884	-0.2876678128212632	6.175892666385691	0.011572688127540169
300000	-1707.9596093327643	-1686.1248125828697	-21.83479674989456	-1686.1248125828697	5.691882871031472	30.671363719736796	1.0	-14.002072967309228	0.9111056528639767	-1.0107293536987974	5.373526536454229	0.015595284294266433
301000	-1708.5018823787852	-1689.0404036345292	-19.46147874425613	-1689.0404036345292	6.4660592352335104	32.800893068470245	1.0	-13.028695755687739	0.4902644201193177	-0.2303036736152736	5.952500942269629	0.013615813138820916
302000	-1706.7908101653384	-1684.2423622024503	-22.548447962888112	-1684.2423622024503	8.025430282999979	37.39715446490709	1.0	-16.9331828449344	0.19764314972480274	-0.3206516904474699	5.782215315273614	0.012206578258457524
303000	-1702.7910135609093	-1682.517785267715	-20.27322829319429	-1682.517785267715	7.5866979193691595	34.008502341475634	1.0	-13.813496959397996	0.47480678349050953	-0.2892723683211017	5.821841340827376	0.014828471537723254
304000	-1704.2114150866803	-1682.2594681892551	-21.95194689742512	-1682.2594681892551	8.376730599724628	39.55157110638721	1.0	-15.937627414095875	0.29319560261133254	-0.3256280387538778	6.223424132659333	0.011493493274001716
305000	-1705.6089455537585	-1685.203142287235	-20.405803266523336	-1685.203142287235	5.738727557740444	30.44606855052818	1.0	-13.108363472337084	0.9332537765295709	-0.4514289361849759	5.664114912849462	0.01692078661305894
306000	-1705.482286887795	-1685.5402910709645	-19.941995816830403	-1685.5402910709645	6.173884043621344	33.94548065274926	1.0	-13.800509136677912	0.35977462020700757	-0.2482954859376483	6.106075758995448	0.01356840159974765
307000	-1703.3849827980284	-1683.3107582433188	-20.07422455470954	-1683.3107582433188	7.045388584651076	34.56792185788854	1.0	-13.720131043573259	0.44707638680866973	-0.2437805795284512	6.094839935901823	0.011334201495825504
308000	-1702.1592995557644	-1682.4437111954694	-19.71558836029502	-1682.4437111954694	5.951515335338007	29.164120860610545	1.0	-12.108600108368377	0.5583503156501493	-1.2745292000042139	5.275866777671578	0.015652311930421155
309000	-1703.7455588120852	-1684.233896057304	-19.511662754781018	-1684.233896057304	5.518223335461805	28.955825900861942	1.0	-11.888410473304884	0.7141912361256975	-1.0447193598559865	5.360106256003679	0.014768205835600429
310000	-1707.4656327314613	-1686.7250542855593	-20.740578445901985	-1686.7250542855593	6.986282908539741	33.7470984517803	1.0	-12.146644185916273	0.7895783750151742	-1.9150779632727426	6.919044778731704	0.012326013559587776
311000	-1706.5527498977694	-1683.941923171377	-22.61082672639231	-1683.941923171377	9.057796762040626	41.27512781633196	1.0	-16.159406592382787	0.29960988112640424	-0.741102656238915	6.507597923357744	0.01179185227585184
312000	-1701.636695437147	-1680.9884517992366	-20.64824363791042	-1680.9884517992366	7.049024537837362	35.63041805713824	1.0	-14.504897769088576	0.36838444359238676	-0.22652041795346098	5.980907261737331	0.01218756750930035
313000	-1705.1679948021492	-1682.8280735283167	-22.339921273832463	-1682.8280735283167	8.248399622654816	40.540083932646326	1.0	-15.781633120434194	0.35959351745056606	-0.665600141873373	6.468939649223994	0.01067878906295886
314000	-1704.3293652264929	-1683.163878222524	-21.165487003968884	-1683.163878222524	8.043927909603635	36.608770414688095	1.0	-14.816556099407732	0.45144955863660713	-0.22888915459423023	5.960643920739593	0.012285958699132408
315000	-1708.8647418273083	-1684.6442445324255	-24.220497294882755	-1684.6442445324255	9.335529465571014	43.70230898649772	1.0	-17.216531789311766	0.4550866393826465	-0.8759039727392928	6.570137097589065	0.011790550347432977
316000	-1706.7902720459358	-1684.2897990997576	-22.5004729461782	-1684.2897990997576	9.595075669431738	41.243231945728716	1.0	-16.334451543067928	0.35092722803824905	-0.29771306335280856	6.189633476353835	0.010211334423776352
317000	-1702.7409387092407	-1683.2278035714828	-19.51313513775788	-1683.2278035714828	5.97193377117949	32.354601834409884	1.0	-12.990985443007911	0.5040742459582185	-0.29190565648398414	5.818183741322102	0.013586059112065322
318000	-1710.3032402163094	-1689.9406866350578	-20.362553581251575	-1689.9406866350578	6.360379447049903	32.415701590977584	1.0	-14.511616496051118	0.2512663950747429	-0.316459504283813	6.212918002572687	0.014458784126041749
319000	-1706.9440709718695	-1684.9397088224628	-22.004362149406724	-1684.9397088224628	7.368255554244285	39.09215077581691	1.0	-15.058238460613653	0.36862157922488625	-1.0286551335730287	6.63358652957915	0.009691016324409094
320000	-1706.4023578564882	-1686.7391428012727	-19.663215055215407	-1686.7391428012727	6.134475040073982	31.7235244980067	1.0	-12.978180055044854	0.48466604911139577	-0.4940345820180196	5.6337738203150325	0.012679513810138479
321000	-1708.2857010652692	-1685.7224962779967	-22.56320478727262	-1685.7224962779967	7.019779983283639	37.94008605545641	1.0	-17.086113216755052	0.18922057519143637	-0.22599274730755428	6.010034805997798	0.0121225577992565
322000	-1709.070777027169	-1686.7963375831525	-22.274439444016387	-1686.7963375831525	8.201597179329774	40.430434705295546	1.0	-16.312000237270272	0.3073114616521483	-0.22675887372592435	6.0219945570675675	0.011788911372601041
323000	-1706.4247613282973	-1686.127164380437	-20.297596947860146	-1686.127164380437	6.637542117818583	35.225894614769544	1.0	-13.887919090907584	0.44841613376776845	-0.2963743742308871	6.187860349177467	0.013215973726022588
324000	-1705.6287731724237	-1684.6633800177754	-20.965393154648332	-1684.6633800177754	5.645984415440377	28.90661463088085	1.0	-14.15473715940341	0.26072468344014305	-1.2392546207454114	5.288149149013403	0.015219226986699445
325000	-1701.9485939248545	-1682.1136436150878	-19.834950309766718	-1682.1136436150878	7.428939666387485	33.958552214425374	1.0	-13.571697175686104	0.37660725762424657	-0.32436572527357954	6.222007176267854	0.012267965264892223
326000	-1707.8344503244914	-1688.7800676287204	-19.054382695770954	-1688.7800676287204	6.677580955780512	32.38028874662893	1.0	-12.516832328031324	0.5329434920454033	-0.2516413228188495	6.113688104421971	0.012732100183510188
327000	-1707.1949710478361	-1686.9037022217956	-20.291268826040533	-1686.9037022217956	6.331607580433124	34.94215784944398	1.0	-14.141860471520035	0.36161508384049224	-0.2511178610101225	6.112531125395144	0.01208250507894303
328000	-1706.6902002149557	-1686.380544891643	-20.309655323312665	-1686.380544891643	6.598772883383796	33.95119889437633	1.0	-13.740123108619766	0.5510415372474025	-0.2502436748718965	5.8894280274500606	0.013978209842396939
329000	-1709.2627757251016	-1688.448229652118	-20.814546072983532	-1688.448229652118	5.701724068837374	29.671127446634095	1.0	-12.814697043471014	0.7731965075056039	-1.3419540188870713	5.252951585825141	0.012731112945394843
330000	-1702.721419916101	-1683.3905791463887	-19.330840769712236	-1683.3905791463887	5.6057824024810845	29.606707199448348	1.0	-12.626487732161547	0.39234993502088994	-0.7245395918306407	5.5006262726244435	0.01532338730463481
331000	-1704.786375535772	-1685.2588431960933	-19.527532339678785	-1685.2588431960933	5.632861875064134	30.825747694336506	1.0	-12.60741083983641	0.5271463098080397	-0.6451445769814577	5.54209541150108	0.015719691696628936
332000	-1707.5181691463858	-1686.8260089719581	-20.692160174427684	-1686.8260089719581	6.25955106913652	35.17296388978503	1.0	-14.074337937453201	0.5732735517424793	-0.25899820398227896	6.128854280754563	0.014272273556423838
333000	-1705.1048715250893	-1683.8429485524275	-21.261922972661857	-1683.8429485524275	6.646917351478997	32.76562358903835	1.0	-13.993718077504603	0.6159932395967326	-0.8375370321541021	5.4469422817149304	0.013578409954975975
334000	-1709.1875923266427	-1685.091171981915	-24.096420344727584	-1685.091171981915	6.371572451949362	30.149141542769748	1.0	-13.878153399784505	0.4018244963166179	-4.21460660193904	4.587765024987996	0.015131311908211735
335000	-1708.8879702748507	-1686.78840620863	-22.0995640662206	-1686.78840620863	8.452514634518241	39.72989549577781	1.0	-16.188691859558435	0.2684270079059581	-0.31037821610401684	6.205653669380453	0.011364752544708116
336000	-1706.0528664712115	-1687.12880274899	-18.924063722221444	-1687.12880274899	6.305426883383836	32.39220771173209	1.0	-12.273016580102615	0.5248049297727666	-0.38051961565293574	6.278144084071735	0.012800531515823459
337000	-1702.60606123612	-1682.024517477626	-20.581543758494114	-1682.024517477626	6.818920494778785	34.363247825698814	1.0	-13.999439998690757	0.5539099430606904	-0.2576256191353218	5.873836878425995	0.012964893257743668
338000	-1710.0729636982835	-1689.3240847250954	-20.748878973188035	-1689.3240847250954	6.7373674867974405	36.2823754152737	1.0	-14.536634044793562	0.3827290441844807	-0.2572431272951181	6.125402899987183	0.013312827798069566
339000	-1705.9955698707427	-1682.9660098685208	-23.0295600022218	-1682.9660098685208	7.970923218609806	36.018987067861545	1.0	-16.04707431596929	0.684210225315133	-0.4468254069317662	5.667558986971343	0.012390011145446585
340000	-1704.3144463517403	-1684.4350129342577	-19.879433417482748	-1684.4350129342577	5.447067653697259	29.357935660652213	1.0	-12.960366569971663	0.35848185261595383	-1.0294730882969243	5.366090804747164	0.014970233475215573
341000	-1706.29035960814	-1683.6467468734947	-22.643612734645217	-1683.6467468734947	7.540732224148204	37.639348176911895	1.0	-13.665117181249549	0.47366357886427707	-2.810445949705227	7.136805743533278	0.011026634482593278
342000	-1704.0070307792917	-1683.3462122506978	-20.66081852859376	-1683.3462122506978	6.954667650280116	34.52455728885324	1.0	-14.7897798216263	0.27475988748603003	-0.247243147853633	6.103565909470505	0.012501198650304208
343000	-1707.7418142545428	-1686.1287334233016	-21.613080831241103	-1686.1287334233016	5.629071077771327	28.478025426658665	1.0	-14.313561676909131	0.2528284582581428	-1.7588486919816	5.1244837696145	0.014325860104458332
344000	-1703.7437551400442	-1682.8903572643644	-20.85339787567975	-1682.8903572643644	7.082686194419796	34.33415302611555	1.0	-14.20374036787453	0.4872166962036964	-0.4534108976143413	5.662642959929977	0.013045194562475888
345000	-1706.8249009230271	-1683.946663465537	-22.878237457490116	-1683.946663465537	8.197247665718207	38.829030258105306	1.0	-16.632464525253237	0.20259648397777125	-0.9264261978689975	6.5918761885835035	0.010954361014587405
346000	-1702.6776097583004	-1682.883735235606	-19.793874522694214	-1682.883735235606	6.54014812252846	29.360850613750042	1.0	-12.244861861082766	0.5313715377047377	-1.2660561636558225	5.278797944050665	0.014665344253313796
347000	-1703.0421494300476	-1683.60245501284	-19.43969441720767	-1683.60245501284	6.054185361896512	29.701273293871452	1.0	-12.915741316154802	0.35593708570627247	-0.641478811307117	5.544101185205319	0.01543001952911699
348000	-1703.8477609272231	-1681.9869882918672	-21.860772635356025	-1681.9869882918672	6.661209578579174	31.24646275783738	1.0	-13.591841454770048	0.5243525689658705	-1.999265575754353	5.058332802124438	0.015211453734521175
349000	-1702.7665283978065	-1683.773770296473	-18.99275810133347	-1683.773770296473	6.007181265047535	31.503496214571	1.0	-12.458986132522073	0.5249509215474436	-0.26296643025056154	5.863663875649492	0.013207873596823199
350000	-1703.3123253643707	-1683.4890835449723	-19.82324181939838	-1683.4890835449723	6.11684571826413	31.986357072637375	1.0	-13.624251554636913	0.34242051871926044	-0.3552051982135554	5.745624445387506	0.013908540965329806
351000	-1704.154862318651	-1684.9890748254472	-19.16578749320382	-1684.9890748254472	6.474364308722121	32.30729298523783	1.0	-12.867655796759951	0.42967509270535525	-0.2274966089965537	6.0291997975320575	0.014860107428269428
352000	-1706.1873538046625	-1683.5160894274923	-22.67126437717019	-1683.5160894274923	8.62965926213772	38.31734916075939	1.0	-16.178849123448742	0.3036792263711116	-0.7686164615984447	5.479027299681779	0.011157272142039886
353000	-1703.8284693981363	-1683.5073564797872	-20.32111291834908	-1683.5073564797872	6.304650831805596	30.977055771065878	1.0	-13.068690233315571	0.4695983292252589	-1.0929881368155305	5.3415181155981575	0.013890393392975549
354000	-1707.498600273701	-1684.8603802344267	-22.638220039274252	-1684.8603802344267	6.300769999143839	31.5063297162935	1.0	-14.190747928442525	0.6918267581663876	-1.9007449278842126	5.08486242147984	0.013486517627637551
355000	-1717.9754340398147	-1691.6508598175212	-26.324574222293478	-1691.6508598175212	10.37313673474462	47.903413437846574	1.0	-19.310559962628435	0.4704651337584471	-0.8527365478015996	6.559886236282368	0.010135051474072112
356000	-1707.101397133615	-1685.3887857192206	-21.712611414394413	-1685.3887857192206	5.395170937537967	29.470043109663237	1.0	-14.559778385698653	0.25132967387274185	-1.618103828535435	5.165640222718428	0.014317038004576647
357000	-1708.399085829596	-1686.3588785922486	-22.04020723734735	-1686.3588785922486	7.5874254553525	37.716820624687806	1.0	-15.443806044987088	0.5587442727701755	-0.2632371272241122	6.136831601940825	0.013007780364263057
358000	-1709.0313629092257	-1688.2108525248582	-20.82051038436738	-1688.2108525248582	7.624405515492703	36.44756321778911	1.0	-14.656259693664946	0.3488141308661698	-0.3019780947973161	6.195175231718306	0.01540659527115722
359000	-1705.0127927139158	-1683.4004745111104	-21.612318202805525	-1683.4004745111104	7.000965608602273	33.350798027557374	1.0	-14.607992483411119	0.820011568520763	-0.2876574612033829	5.824122047205092	0.013318372678091845
360000	-1704.0422176589448	-1683.5525524201141	-20.489665238830675	-1683.5525524201141	6.771102764859544	35.36395897977601	1.0	-13.994405740086815	0.3519125248559155	-0.6241492161125283	6.446294669174863	0.012007427488724926
361000	-1706.128468734776	-1684.0859616193732	-22.042507115402987	-1684.0859616193732	8.224463337221042	36.62988988117322	1.0	-16.20576761069382	0.20819733525238607	-0.49014431965228866	6.3635608387928775	0.012814936731454844
362000	-1709.6386944298072	-1690.274173598165	-19.36452083164228	-1690.274173598165	6.348703021119819	33.15745656302671	1.0	-12.774810246388482	0.5257056434324441	-0.3174690612440636	6.214100103455529	0.014375168919684411
363000	-1705.3984516176165	-1682.4421586319174	-22.956292985699175	-1682.4421586319174	9.557121482823172	41.003650948312874	1.0	-15.685160991683338	0.4099758825970921	-1.2474006644742972	6.71470599263948	0.011288067601389843
364000	-1710.1251005024	-1686.3886650727472	-23.736435429652758	-1686.3886650727472	8.417498245806794	43.652731552194005	1.0	-17.101181595231566	0.2381546043009646	-1.1543294222405927	6.681372904361432	0.009254297524655722
365000	-1704.1231877347693	-1682.7846993436185	-21.338488391150868	-1682.7846993436185	6.975817253076062	31.78891730225078	1.0	-13.624997261502141	0.51383234741186	-1.464083037482605	5.213141790143269	0.014387993592291525
366000	-1702.6321890177953	-1681.515562479415	-21.116626538380487	-1681.515562479415	7.764003791509012	36.907367336157606	1.0	-14.657131100633027	0.4701209441823979	-0.29894920018467075	6.1912561731552	0.012884744644614423
367000	-1704.276174612082	-1683.2279052804847	-21.04826933159744	-1683.2279052804847	6.979460354861409	36.65304609479422	1.0	-14.724912583040485	0.44012859884955513	-0.22869761563040036	6.0381199618682455	0.012397596906695615
368000	-1705.1220050145164	-1683.5378059126313	-21.58419910188512	-1683.5378059126313	6.6805991775315245	34.24651745577555	1.0	-14.505728969610011	0.48876874256227704	-0.8790446775135614	5.428487390835148	0.013340021710476657
369000	-1704.973683606754	-1684.5128366081315	-20.460846998622632	-1684.5128366081315	6.5819778357970815	33.99915398038413	1.0	-14.343710749368537	0.28207317196585396	-0.46709071329827867	6.347346628494902	0.013650911199277154
