#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.mito_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human_pan.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human_pan" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pan_troglodytes_troglodytes" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@mito_trimmed" id="treeLikelihood.mito_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@mito_trimmed" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.mito_trimmed	Tree.height	Tree.treeLength	kappa	CalibratedYuleModel	birthRateY	logP(mrca(human_pan))	mrca.age(human_pan)	clockRate	mutationRate	gammaShape
207000	-39142.97869503218	-39115.48744753425	-27.49124749793079	-39115.48744753425	36.03902548073053	91.18132277245245	22.23787543278075	-12.604685000231303	0.05042290295039917	-0.4210015208991871	6.312418123877649	0.005978190576169192	1.0	0.10073564255667294
208000	-39146.20296032124	-39118.97330672717	-27.2296535940683	-39118.97330672717	32.693141599698436	83.78203958788419	22.750328793965554	-12.275345154481368	0.038423733342474745	-0.35665760243245853	6.2557989931447455	0.006459884515807304	1.0	0.10181416012132892
209000	-39146.57797338117	-39117.38224593723	-29.195727443938353	-39117.38224593723	41.96618336754755	104.73921458262393	23.51730542535317	-13.319213012784997	0.05404616998521924	-1.3666711432826029	6.755274715132804	0.00546458033388545	1.0	0.10257110403303404
210000	-39147.161781395844	-39116.7890079051	-30.372773490741718	-39116.7890079051	34.85547470594247	87.44263988175454	24.701620900857606	-15.28456079020003	0.13148328544012539	-0.2841638051029654	5.82916023229611	0.006518161562350431	1.0	0.10289279703894422
211000	-39151.51156714346	-39121.849891828264	-29.661675315195705	-39121.849891828264	34.276733986910564	88.12925392330149	24.028737751810297	-14.110630968197484	0.1089739215900467	-0.8427061087093833	6.555389393157925	0.0063311664743324145	1.0	0.10264338873048284
212000	-39145.52866292601	-39116.89331994923	-28.635342976774638	-39116.89331994923	38.407944866492436	95.59249253524318	25.217559458724875	-13.561209333047366	0.07527006977916145	-0.28606665872233933	6.173601996068035	0.006105111800316653	1.0	0.10230673292152101
213000	-39146.24234267437	-39118.14508620119	-28.097256473178692	-39118.14508620119	37.41129195340427	94.97201198105893	21.45555864527191	-12.822397360191854	0.054380129877051216	-0.9566561168930396	6.604510034758858	0.005602257555487954	1.0	0.10183823375572945
214000	-39144.90887505181	-39116.73073819064	-28.17813686117348	-39116.73073819064	33.122202411863455	85.05859837439141	21.90192964070402	-13.337133802891136	0.09428695793157188	-0.3477674902577833	6.246957625528203	0.006352879426632625	1.0	0.10330460286573519
215000	-39148.441962235105	-39120.97196155114	-27.4700006839629	-39120.97196155114	31.765951205976656	81.98058192604596	22.89206698285427	-12.672958971453555	0.07965252698953246	-0.23217538427422124	6.056497927526122	0.006155930979774551	1.0	0.10250895831921343
216000	-39145.077877384334	-39117.52497350719	-27.552903877144423	-39117.52497350719	29.552796815701946	75.93620611071755	22.414976731921705	-12.175528516079435	0.07210635047033781	-0.7347170412821757	5.495556896846905	0.0069911266952220625	1.0	0.10284189682476905
217000	-39142.461905008495	-39115.14693101974	-27.314973988749422	-39115.14693101974	34.862173573686775	88.12929884620462	23.275014915994063	-12.460589378892172	0.041219548835426355	-0.22727090817888482	5.972801144011582	0.006304546482886732	1.0	0.10162297228853222
218000	-39143.66871072577	-39115.99841928603	-27.670291439738048	-39115.99841928603	35.13734174291305	89.19143159458265	22.99116552490406	-12.734769200574945	0.06324130966185135	-0.36393783850292916	6.262817889286671	0.006138895921265175	1.0	0.10177912802408871
219000	-39144.35539660713	-39116.54215121797	-27.81324538916297	-39116.54215121797	31.201577296787754	78.84219727830742	23.79730758317087	-12.138589733693436	0.05478070064928428	-0.8574697977859047	5.438004250398111	0.007233170413682974	1.0	0.10157665219646735
220000	-39148.004422419115	-39120.318346144435	-27.686076274678076	-39120.318346144435	38.20289993974015	95.60957263461415	24.083599319910945	-12.751808403577426	0.036893936930305134	-0.2442684038540295	6.096117249256578	0.006185467906932673	1.0	0.10210034969623494
221000	-39144.9890787591	-39117.328331568206	-27.66074719089488	-39117.328331568206	36.24096935965837	90.84108305986257	23.947320277143508	-12.69338211068399	0.05436657357094308	-0.2263621236023483	6.01689335605528	0.0066079472580872845	1.0	0.10068627281097085
222000	-39144.11161457325	-39116.799208213655	-27.312406359595837	-39116.799208213655	33.56099722540942	85.84909756600972	23.432836002421745	-12.403218008706066	0.035836830345041135	-0.26275585433269755	6.135949442234917	0.0063314446008756985	1.0	0.10062873864167465
223000	-39144.72033443567	-39116.286321247644	-28.43401318802676	-39116.286321247644	36.523775491722134	92.829918703628	23.10584322713311	-12.958099686206738	0.06540945352170799	-0.9459483054007415	6.60006539341809	0.005829732766164972	1.0	0.1
224000	-39149.95168710022	-39120.833117706345	-29.118569393875035	-39120.833117706345	39.951227271579356	101.13914613973856	22.619128775373675	-12.924465404077095	0.030554043650626625	-1.7701300463727048	6.878731669432705	0.005509078365786197	1.0	0.10083023886002575
225000	-39147.430077732184	-39117.89910415469	-29.530973577495995	-39117.89910415469	31.94365598263534	81.7134660730024	24.025060099696297	-14.469897234934933	0.12964268897488238	-0.31252409836132544	5.791754056802302	0.006610718781917511	1.0	0.1000589676270288
226000	-39143.42858777866	-39115.80024162374	-27.628346154914937	-39115.80024162374	34.62566927822433	88.55358775652924	22.35999694717629	-12.707226506677674	0.027198380408022766	-0.4212859596788677	6.312645651684251	0.006111891648711814	1.0	0.1000589676270288
227000	-39145.05119011248	-39117.533623053416	-27.51756705906494	-39117.533623053416	34.22701174764634	85.49928161649528	23.351787216118414	-12.417151123570012	0.03716312418212925	-0.3839507708934885	5.718788853129218	0.006851762415120825	1.0	0.1
228000	-39145.329756427316	-39116.93526389954	-28.394492527777803	-39116.93526389954	39.80280698967455	99.42564851797918	23.351787216118414	-13.187257722441176	0.05822073650705488	-0.6877651824638745	6.480610980845812	0.005625525686274727	1.0	0.1
229000	-39145.94078757981	-39117.45613622612	-28.48465135369264	-39117.45613622612	38.174218602159236	96.14170057653708	23.37528729487193	-12.767126243382037	0.048402461523790866	-1.1693653690497987	6.6868675332278675	0.005770623808287526	1.0	0.10085900773146136
230000	-39145.84736188305	-39118.65254656115	-27.194815321900688	-39118.65254656115	30.941731093414212	79.78874271236631	23.388808474367117	-12.265220951582421	0.0335276342404166	-0.23671870093141845	5.926083329733101	0.006660057397197673	1.0	0.1009947762333578
231000	-39144.89900293752	-39116.58094390708	-28.31805903044044	-39116.58094390708	39.03487183853644	97.67411574569297	23.637663096343946	-12.813421916465686	0.03248530364893608	-0.8795398736560908	6.571729184584521	0.006057703827028103	1.0	0.10272143392631858
232000	-39145.71736098727	-39117.86774611231	-27.84961487496515	-39117.86774611231	37.59214792328133	94.5142200746372	23.298801353803032	-12.820631466815076	0.02882231661909311	-0.3863805796980318	6.283363041920876	0.006380455476999544	1.0	0.10272995306590663
233000	-39149.114258829264	-39121.912557395175	-27.201701434088946	-39121.912557395175	33.3817351255408	86.30035699414867	20.998624531390526	-12.32916553411205	0.04845659548655913	-0.5860542975369458	6.4244189821934325	0.0057010753381678495	1.0	0.10249099216272378
234000	-39147.55655626451	-39120.409630962095	-27.146925302419827	-39120.409630962095	34.512139959829966	87.43244696039298	20.2891901338542	-12.546955680113406	0.032924351706541705	-0.3103463271285316	5.79438509965982	0.006185546078870788	1.0	0.10311380068683182
235000	-39148.26848122464	-39119.008387946786	-29.26009327785028	-39119.008387946786	39.39757794248147	99.2614885546775	20.389021731288015	-13.861771767000125	0.07889473319045505	-1.2364926586810103	6.710880195967043	0.005389671724773094	1.0	0.10168275983128958
236000	-39149.887622260285	-39121.4339743951	-28.45364786518718	-39121.4339743951	37.48283070798638	96.52556530609428	19.919995016053047	-12.95207051001356	0.02547514475520945	-1.3990549367500775	6.765918920025269	0.005348669379691703	1.0	0.10311697926140859
237000	-39147.26943072235	-39119.982912107356	-27.286518614992143	-39119.982912107356	28.646377880372313	74.2222275502652	19.857887724604005	-12.220912938395777	0.08134600852449123	-0.7120336384366381	5.506926838191374	0.006917201697503132	1.0	0.10435881330198318
238000	-39148.75255099544	-39120.66370316659	-28.08884782885754	-39120.66370316659	36.423875649722724	93.950667064127	20.1558962228938	-12.610081165896627	0.03805934416501635	-1.3704202841379436	6.756514683100472	0.005232861315071848	1.0	0.10398464009568585
239000	-39148.192122901935	-39121.1326428889	-27.05948001303715	-39121.1326428889	31.357607520446333	80.87224830075604	20.140177688673184	-12.542585644797514	0.07630129020628974	-0.2519043070355115	5.885735057014883	0.006134839841380839	1.0	0.10354099738159513
240000	-39149.04259144931	-39120.95337799396	-28.089213455353537	-39120.95337799396	30.410118046081397	79.38928129276485	20.32098197145887	-13.50657588721178	0.015057356883219963	-0.25490583247870674	6.120653387507312	0.006398404457415924	1.0	0.10384179011077309
241000	-39147.31502811368	-39117.40683164817	-29.90819646550321	-39117.40683164817	41.54018993084021	104.9983610824587	20.947072435241825	-13.402034370455517	0.05773691478001218	-2.303842144132666	7.019325951668047	0.005260997161922454	1.0	0.10425601344545024
242000	-39144.91776837113	-39117.731964571714	-27.185803799414174	-39117.731964571714	32.60317280393279	83.53408005201977	20.947072435241825	-12.528511062466977	0.02846339130613117	-0.2812611018594584	6.166537907418598	0.00626015630015239	1.0	0.10425601344545024
243000	-39145.16590639103	-39117.96363738927	-27.202269001756534	-39117.96363738927	29.770277703289082	76.86330174348561	22.14868068640793	-12.140049408695706	0.06796854827299945	-0.48259293407060383	5.641669439326007	0.006732644354454831	1.0	0.1054893742658305
244000	-39150.38260845559	-39118.6863866247	-31.696221830890718	-39118.6863866247	42.06017774261757	105.33913396690502	22.64185138098787	-15.983373976589936	0.10989519670815504	-1.2809122009532996	6.7263335488288325	0.005504959977260267	1.0	0.10717310635564335
245000	-39142.96517256854	-39115.47797811131	-27.487194457232075	-39115.47797811131	34.29221260669359	87.5331938269726	21.897028351540122	-12.713733715186658	0.026644461924837493	-0.29126581292865356	6.180934325493984	0.006262702858481101	1.0	0.10706873056793305
246000	-39144.29805509712	-39115.02279419959	-29.275260897529705	-39115.02279419959	38.786947223854966	98.75070172304319	22.090356510350716	-12.872962588455149	0.029313003805198964	-2.0184157959805233	6.9467376731005785	0.005562744406706253	1.0	0.10660655163197578
247000	-39148.05703987665	-39119.5710509665	-28.485988910152336	-39119.5710509665	37.42076441665922	94.80517071647736	22.178144888950307	-13.57187833333909	0.07821908400966775	-0.4610261547113138	6.3429539342729475	0.005903426899752524	1.0	0.1071366996571795
248000	-39147.15313486092	-39118.60908084603	-28.54405401488922	-39118.60908084603	28.96331359520752	74.8414192576819	21.5434611122718	-13.519963914073502	0.12621460463352963	-0.48544812552450173	5.639682936235477	0.006880627278853975	1.0	0.1074413199972943
249000	-39143.87553329172	-39115.76710926864	-28.10842402307548	-39115.76710926864	36.14084678422861	92.3383091720025	20.919570480176017	-12.90583231138439	0.06455030926213524	-0.91476631913136	6.586930560836047	0.005729454500477815	1.0	0.10757674346432577
250000	-39144.10924000828	-39117.316964824895	-26.79227518338617	-39117.316964824895	31.754331884658765	81.81473953393122	20.571698950286148	-12.196333078088863	0.055185363353201976	-0.24560683716400417	6.099537642425559	0.006341297892671974	1.0	0.10730388091077724
251000	-39145.56475494376	-39116.03370844823	-29.531046495531875	-39116.03370844823	37.77685093149303	96.37118653356822	21.321221527619436	-13.252244151711036	0.06951191035660037	-1.9613047655692837	6.931534597565908	0.005644602312488252	1.0	0.10818319294096171
252000	-39147.69323384502	-39117.33005788481	-30.363175960216132	-39117.33005788481	33.02129718613243	82.79547777886265	23.343662345206898	-15.094493864794686	0.13904137685003018	-0.543649299897071	5.601341030922203	0.0068650990937735995	1.0	0.10745193974991896
253000	-39148.15937544721	-39118.39933357371	-29.760041873499798	-39118.39933357371	33.427918472198485	83.08350907036213	22.960944184545067	-13.847436940158076	0.10590346891966723	-1.1776922636443063	5.310108374090691	0.007215862466480763	1.0	0.10674330416070141
254000	-39146.91917783937	-39118.01790838854	-28.901269450837088	-39118.01790838854	36.17446660809171	91.6866108235533	21.491563145992167	-14.145467545591636	0.09908649609560656	-0.4139103286760313	6.306691193247625	0.005696098906900189	1.0	0.10503688622090385
255000	-39145.79687451981	-39118.00367081564	-27.793203704165943	-39118.00367081564	34.78475596112729	89.06439930915734	21.491563145992167	-12.576245223384326	0.05856938991978542	-0.8553640278598565	6.561058230139764	0.005809555277496852	1.0	0.10503688622090385
256000	-39146.336625508455	-39117.78335703176	-28.553268476693216	-39117.78335703176	38.27831407584206	97.62398170347817	21.470387773837132	-12.75247014429025	0.04157117260324149	-1.4768667995830915	6.790909428107405	0.005608439649670337	1.0	0.10486035482509778
257000	-39144.541432086335	-39115.33675938441	-29.204672701924704	-39115.33675938441	38.68341243010544	98.03953557986767	22.014922706468116	-13.369846234859045	0.06863199410803682	-1.4398234075841416	6.779112333023748	0.005682615810593802	1.0	0.10443179719213169
258000	-39144.3372456794	-39116.284239818735	-28.053005860669185	-39116.284239818735	32.41069974192132	82.70730880012192	22.549321857772807	-13.120728256940946	0.09022895360337059	-0.344838724755714	5.756025234797749	0.006519720682457985	1.0	0.10330774562508885
259000	-39145.37076362805	-39116.36228100522	-29.00848262283039	-39116.36228100522	31.089721397546977	79.5383421934544	22.54882021946896	-14.012062591814294	0.12426534418693898	-0.39667826473276874	5.707692873771403	0.006601828918758121	1.0	0.10316025065462493
260000	-39145.87006005509	-39117.94858164857	-27.921478406519494	-39117.94858164857	36.43038145179138	93.28662669874012	22.308917610944878	-12.63247347646013	0.04719564991860746	-0.8817880591535743	6.5727114048579995	0.00558399040880977	1.0	0.1030547695968463
261000	-39145.29381465191	-39117.279360259345	-28.0144543925625	-39117.279360259345	37.183076789868004	93.59480995590104	24.111552125859692	-12.71741691520316	0.051133128196860604	-0.6182239444803042	6.442963086405389	0.006098384947510661	1.0	0.10229904358777701
262000	-39143.072637181314	-39115.28114744852	-27.791489732790094	-39115.28114744852	38.01664805531366	95.10616817631026	24.111552125859692	-12.817968740131418	0.05015747719494804	-0.2913598347150426	6.181064190372248	0.006118854641762774	1.0	0.10229904358777701
263000	-39144.83468448589	-39117.05789659279	-27.77678789309463	-39117.05789659279	34.66673619865325	87.6534189673484	23.79697783450304	-12.789103454933532	0.06663677509968491	-0.2502962169226392	5.889309295155574	0.006677519476349753	1.0	0.10166360290838695
264000	-39145.18009812796	-39117.551058407356	-27.629039720605842	-39117.551058407356	34.87811351700711	87.33802835037176	23.459972387988444	-12.503092055950708	0.036148625574332335	-0.44949082141481045	5.665560566940677	0.006504949226057537	1.0	0.1008916374775803
265000	-39145.467837556724	-39116.11594719473	-29.351890361988122	-39116.11594719473	30.457193826623016	76.08179070638111	24.823257600145567	-12.144982997770146	0.06320857928222332	-2.2288315563535392	4.999240237692179	0.0076867671713891075	1.0	0.10031772951685908
266000	-39149.795604492145	-39118.13573741311	-31.659867079032598	-39118.13573741311	41.65991013076166	103.64185713982951	24.126502078703993	-15.919067014779392	0.11170445261946302	-1.113065500604354	6.6660608635701495	0.005795587624352211	1.0	0.10061071706621105
267000	-39146.85970960902	-39118.11962553014	-28.740084078885403	-39118.11962553014	33.11368108488148	83.4343453930387	24.477831566547056	-13.424672586574793	0.09654509863753574	-0.4367751661025834	5.675204823421086	0.0071884742051836	1.0	0.10161956291249015
268000	-39145.29477427987	-39116.77950932639	-28.515264953477228	-39116.77950932639	31.397481769073405	79.0862310321375	24.477831566547056	-12.157795950294066	0.04939716041190979	-1.4665671048401534	5.212352949540397	0.007277276605904596	1.0	0.10161956291249015
269000	-39147.622440482286	-39119.73644874718	-27.885991735105332	-39119.73644874718	41.14136543897754	101.11611812530465	24.004969612811006	-12.984843205320411	0.031633283363686475	-0.23140744152913958	6.052990984537052	0.006104648747407614	1.0	0.1028135647193841
270000	-39149.145482809676	-39121.321054514636	-27.82442829504134	-39121.321054514636	39.051114117140486	96.43128872989581	24.270142980021905	-12.797395591963522	0.03532476937941545	-0.227074476976243	6.025329077475459	0.006770387869602818	1.0	0.10328559312635156
271000	-39145.30877372948	-39117.08802688218	-28.220746847300997	-39117.08802688218	35.43173528861576	88.19950918467003	24.773181976735362	-12.915160889339798	0.06841162653162744	-0.43300363234435707	5.678120923560082	0.0069320037296746375	1.0	0.10294949478909582
272000	-39145.99996570489	-39116.91060547875	-29.089360226138755	-39116.91060547875	37.842726005795505	94.4569019075611	24.57915156461575	-14.09048173865598	0.08978953294911675	-0.22659760534804374	6.020078006665458	0.006388626264355612	1.0	0.10316031999954729
273000	-39144.53021083844	-39116.34624085872	-28.183969979718537	-39116.34624085872	37.47812679971179	94.5946464679219	24.485534633504773	-12.711294254966845	0.032913404930697804	-0.7661117274589229	6.519769359819428	0.006040642809476054	1.0	0.1025856700690651
274000	-39145.401964674	-39115.94453997194	-29.45742470205625	-39115.94453997194	36.17694947294176	91.3445420056432	24.00152931671869	-14.404139785135138	0.1055537324853602	-0.3640427084390432	6.2629176256875105	0.006237999358132128	1.0	0.10107034489481846
275000	-39149.033549059204	-39120.364223453056	-28.66932560614986	-39120.364223453056	36.04334264239536	92.4523796077882	21.71690387198089	-13.171896661536598	0.07384817103224717	-1.0649754765121542	6.647759262329543	0.0061107599311078006	1.0	0.10113102767504006
276000	-39146.40148029591	-39118.80631648312	-27.595163812786605	-39118.80631648312	35.69467072103642	91.26696428465954	21.466142437576845	-12.585438172146343	0.05044578802445322	-0.6677290998840408	6.470073264097903	0.0057253385106701225	1.0	0.10277603674550535
277000	-39145.340790308604	-39115.81019849033	-29.530591818268682	-39115.81019849033	35.03659465448436	89.09079319022555	21.92541681772355	-14.832758869965899	0.11975113569915274	-0.2607004887528169	6.132115737344363	0.006001888707649579	1.0	0.10147550142016769
278000	-39143.64141355686	-39116.06865394822	-27.572759608642354	-39116.06865394822	32.61666302356997	82.98483460486815	21.48757655971922	-12.81993655237233	0.08018490826370907	-0.2780205620785356	5.8383998616433015	0.006529993208840757	1.0	0.10189022019415057
279000	-39146.14117959118	-39118.41275572579	-27.72842386538815	-39118.41275572579	31.32081858038463	79.85939185050708	22.18261139107928	-12.456356479786802	0.028974584005244695	-0.6492595410025583	5.539854268542111	0.007037929703394507	1.0	0.1007818173764656
280000	-39144.21540064451	-39116.45106572686	-27.76433491765014	-39116.45106572686	29.984438394280016	76.21772000550389	22.10366510000474	-12.195171867688094	0.07099348932887775	-0.9323680390406683	5.405619361689859	0.007196979857116017	1.0	0.10079510842709134
281000	-39144.71030347841	-39116.74886439653	-27.961439081876183	-39116.74886439653	33.45605928954049	85.0271432010365	21.746583741857446	-13.269561258289768	0.09003989501088984	-0.2296971565659013	5.9558083496507885	0.006275439365273425	1.0	0.10110955645961751
282000	-39144.25902030483	-39116.73434264447	-27.52467766036182	-39116.73434264447	34.52555288699486	88.03292040848879	21.95985816208177	-12.672417993718701	0.06399127229492954	-0.39660577624908433	6.292245122803065	0.006099459184653487	1.0	0.10021951474008639
283000	-39145.97710140866	-39118.79359315113	-27.183508257524647	-39118.79359315113	32.17854705182601	82.36492245081216	21.522132560506208	-12.503818063905909	0.07177938593121616	-0.24092284047048215	6.086981284842645	0.0062836961608898415	1.0	0.10053047803575374
284000	-39147.57393253429	-39116.86628539745	-30.707647136837647	-39116.86628539745	43.41509218111961	108.522401598045	22.017347892295703	-13.793265303453254	0.06303613032268288	-2.577388546741758	7.084342472214621	0.005378250635349047	1.0	0.10115815305461047
285000	-39143.408040233866	-39116.258755293784	-27.149284940080282	-39116.258755293784	34.54501083809534	87.92524496882518	21.46175943759479	-12.46835425954098	0.03653846864602762	-0.26213278459846057	6.13479879812842	0.00620113930236663	1.0	0.10029964708114864
286000	-39143.93250214136	-39116.64112344125	-27.291378700106915	-39116.64112344125	29.812194727528734	76.18887522527231	21.32141876534226	-11.99671687795618	0.04428909462339163	-0.7579049538219815	5.484193058801428	0.007075559974875048	1.0	0.10169871056420213
287000	-39144.42221874864	-39117.31324912766	-27.10896962097126	-39117.31324912766	31.507301885457967	81.1033148146016	22.08379387958285	-12.308172537336482	0.06454483182436888	-0.23623732014779333	5.927729786553982	0.006696361516086137	1.0	0.10269091407154791
288000	-39144.08962691016	-39117.043746279	-27.045880631157686	-39117.043746279	32.22996672425139	82.50573455217027	21.986532975234653	-12.293279504994906	0.056800306442001444	-0.2677910174914405	5.85508681073361	0.006248732719484941	1.0	0.10238355241377647
289000	-39143.7737356271	-39115.82504560105	-27.948690026056248	-39115.82504560105	36.19126323415533	91.5263492255629	22.904329437448666	-13.061262276069003	0.06945275524918418	-0.3261374355193939	6.223993395968125	0.006130699791060838	1.0	0.10177006013143602
290000	-39143.38624940249	-39116.03514871003	-27.35110069246022	-39116.03514871003	34.23747329957688	86.23409195209369	22.243890450115337	-12.568080240525799	0.06099182680742323	-0.239797321602783	5.916316163573676	0.006462128998594426	1.0	0.1
291000	-39145.26284160602	-39118.05091421085	-27.211927395168114	-39118.05091421085	33.841528443112686	86.18004373688342	22.625130765319412	-12.430112997361821	0.054728606537853684	-0.24823314209298944	6.105928724735697	0.0061491819934238025	1.0	0.1
292000	-39144.01644156904	-39116.659749588915	-27.356691980123358	-39116.659749588915	34.68732291626004	88.542486595394	23.352910017228936	-12.448811889372731	0.04496337107993131	-0.3165660424860019	6.213043058841722	0.006034488505457286	1.0	0.10162323431891164
293000	-39144.54589341274	-39116.65881965669	-27.8870737560509	-39116.65881965669	33.69329921302842	84.15015205445637	23.352910017228936	-12.484936977029939	0.05939039723736215	-0.6851141808411936	5.520769977883028	0.006843673648519414	1.0	0.10162323431891164
294000	-39144.72227344447	-39117.24394777453	-27.47832566994689	-39117.24394777453	34.30738221125698	87.96043511413599	22.381401828827272	-12.519094678251914	0.03265225046786788	-0.4234586647939663	6.31437820547013	0.006304296563625359	1.0	0.10278578862995325
295000	-39150.01947454288	-39121.54988092499	-28.46959361788787	-39121.54988092499	34.01847350522696	86.34410981102492	23.051430351257427	-13.535612686431024	0.09624345781623726	-0.3261681679946423	6.224027693991072	0.006311964552460251	1.0	0.10403595173776169
296000	-39146.899659094954	-39119.23501675912	-27.66464233583257	-39119.23501675912	28.965783341372756	74.01103276926558	23.60380123936473	-11.876848109755976	0.0508370502228428	-0.9539369678019098	5.3966155391638	0.007477265206616276	1.0	0.10457155469933678
297000	-39145.23158250864	-39117.27491738499	-27.956665123654936	-39117.27491738499	33.61981001176141	85.76857429870914	23.58696142159267	-13.069278603048447	0.020214535101830383	-0.23776229373764235	6.077365822857755	0.006224614742577053	1.0	0.10521275792262225
298000	-39143.96915221226	-39115.47103175308	-28.498120459185383	-39115.47103175308	36.18710055535047	91.24896071047905	23.58696142159267	-13.55821065429165	0.08469337597688845	-0.3084220367262076	6.203261757447731	0.006112629559934031	1.0	0.10521275792262225
299000	-39147.65981114324	-39120.003591667046	-27.656219476192277	-39120.003591667046	36.29047260159792	91.07418890746776	23.922242582899266	-12.656458997230192	0.03311709079978007	-0.261832965961524	5.865758401907612	0.006567171053190091	1.0	0.10630102440995312
300000	-39148.54116518942	-39118.115289152825	-30.425876036589678	-39118.115289152825	36.8966685543116	93.19943357203873	23.922242582899266	-15.530264267631706	0.12396966011555634	-0.2700728824188575	6.14879773145806	0.005868404118741279	1.0	0.10630102440995312
301000	-39145.138699092946	-39117.231318656435	-27.907380436513417	-39117.231318656435	34.28592891811071	87.13401109715102	24.177341671849966	-12.84711866098764	0.02376191149743327	-0.31027937043863263	6.205533473908638	0.006485407422787091	1.0	0.10546480271119377
302000	-39145.272388056845	-39117.47617209436	-27.796215962487427	-39117.47617209436	38.722199689881975	96.66006345376941	24.367339153426045	-12.791128898741771	0.042357339981049034	-0.3066018512356501	6.201010570108791	0.006042997110210901	1.0	0.10575611001246107
303000	-39146.235955117125	-39118.75999327565	-27.475961841477247	-39118.75999327565	34.44352348824372	86.6651667176694	24.79987752198908	-12.433547605455734	0.03739900111088707	-0.23403935274888044	5.935781622162526	0.006467607731288477	1.0	0.1054152317651916
304000	-39144.912057129615	-39116.04639549038	-28.865661639230122	-39116.04639549038	31.416741347699112	78.33464647130776	24.15952240399927	-12.179185356647986	0.03972801368408888	-1.781439683250265	5.1180565974492644	0.007586119535057685	1.0	0.10567745361958766
