#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Primates" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="pyg-maca.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="pyg-maca" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pygathrix_cinerea" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fascicularis" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Primates" id="treeLikelihood.Primates" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Primates" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Primates	Tree.height	Tree.treeLength	kappa	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(pyg-maca))	mrca.age(pyg-maca)	clockRate	mutationRate
242000	-50687.9925794376	-50665.88942635388	-22.103153083721296	-50665.88942635388	5.589132315484133	25.8653929363899	16.147726650682667	0.25063120096958125	-9.37575707265626	1.0498784770202902	-0.5732252212082976	5.583206364873712	0.03133068899745108	1.0
243000	-50687.258942923916	-50664.68469424319	-22.5742486807272	-50664.68469424319	7.13673441289902	33.313776891385004	16.532514765046116	0.2447175045365181	-8.49742612929272	0.4274505325427928	-2.7762984971389937	7.129271257159737	0.023047271520372146	1.0
244000	-50683.2228335872	-50663.92567601021	-19.297157576988543	-50663.92567601021	5.57225099279415	26.19914879134726	17.361590764296018	0.23341527461298772	-7.5609543333331874	0.33167377912981716	-0.5942769644425528	5.5707648594314385	0.030362503071186858	1.0
245000	-50683.57545937825	-50664.40733008419	-19.16812929405876	-50664.40733008419	5.7188787978316515	26.873205318272458	17.321065513223132	0.23226492040501695	-7.828638415564214	0.2767009537953989	-0.38491172498019044	5.717935847425215	0.030480361329713684	1.0
246000	-50688.96575485116	-50668.36132412315	-20.604430728009714	-50668.36132412315	5.420171245162	24.667401820997192	17.561983786440972	0.23214505660744555	-7.6030945130211744	0.7663854034116999	-0.9984121980155458	5.378461246030942	0.03310871358349081	1.0
247000	-50684.06331289917	-50664.793550325114	-19.269762574052635	-50664.793550325114	5.520617276341001	25.353973680349274	18.0713767615535	0.2341600042320572	-7.375573820138828	0.32047742276891183	-0.6977010508697099	5.514248160978786	0.032259749550379094	1.0
248000	-50685.31785723692	-50665.620660332585	-19.69719690433526	-50665.620660332585	6.4157118464249745	30.016998388995123	17.7738976030192	0.22859443629027767	-8.252186849559752	0.2501500834891223	-0.5382947703692815	6.395286869073939	0.0272356161804581	1.0
249000	-50684.814644324084	-50664.006524743076	-20.808119581005684	-50664.006524743076	5.130227995248516	23.67602563618959	17.929282183243227	0.23886862719180346	-7.143382902393714	0.6611299299356505	-1.757229884032657	5.124946135547094	0.03513515915827792	1.0
250000	-50682.86139410382	-50663.33280539161	-19.52858871220743	-50663.33280539161	6.366709013959042	29.75146113179659	17.159382870673934	0.23821274132043394	-8.148664257057613	0.2619235621048985	-0.4947075796901744	6.366685305845112	0.026927520838463018	1.0
251000	-50684.34515533832	-50663.32593594045	-21.019219397876437	-50663.32593594045	5.028043422071404	23.45913850141498	17.477711049407063	0.23799434276279866	-7.108635529360013	0.6197023271180924	-2.124737122332625	5.0255910074081065	0.03374212910477427	1.0
252000	-50686.984045726844	-50666.87669025324	-20.107355473607583	-50666.87669025324	6.3526487114393335	29.61888590716259	17.186306856230182	0.24373919609037756	-8.098215004974659	0.5080719014344974	-0.45282586500291533	6.336923220005826	0.026987785456037094	1.0
253000	-50685.64531635413	-50665.410241091806	-20.235075262321953	-50665.410241091806	6.598404142659648	30.634650124128576	17.5786807828178	0.24135200547556002	-8.733151314030057	0.18820659124801953	-0.8910266441492973	6.576730132516314	0.027334142796677747	1.0
254000	-50692.76676563909	-50670.391118056614	-22.375647582477843	-50670.391118056614	7.228039349897332	33.14227791337027	16.219149386439877	0.24796360437793774	-8.23851078993875	0.3345865481690547	-3.119287218509112	7.202808352536759	0.022829651012523215	1.0
255000	-50686.87076636178	-50667.221289695866	-19.649476665915113	-50667.221289695866	6.117464549526582	28.341494281127602	16.331017931984615	0.24796628094338202	-7.903636208638384	0.5370836924718494	-0.24025417742584154	6.085037711578788	0.027584770220712027	1.0
256000	-50684.0820284826	-50662.67115107793	-21.410877404665907	-50662.67115107793	6.4401981581852485	29.863074600131828	17.117446259753244	0.2369584029349496	-8.912570382167202	0.7203972996660846	-0.6084781316275009	6.437428153519394	0.02668283785095956	1.0
257000	-50683.51657843487	-50663.90457688108	-19.612001553786463	-50663.90457688108	6.245987926718458	28.960598280219617	16.695539910595915	0.23951319891902814	-7.84875557239228	0.4764484951093721	-0.33828374882401957	6.237162809246404	0.028280370769463985	1.0
258000	-50684.24333705473	-50665.058318512136	-19.18501854259695	-50665.058318512136	5.716296228806556	26.702040885056018	17.419982795702673	0.24133467070488432	-7.5196369230569875	0.37098075265906694	-0.39626448773923095	5.708046977156852	0.02955722070481779	1.0
259000	-50683.5377699316	-50664.35646551405	-19.181304417547324	-50664.35646551405	5.80146048322668	27.362095058688208	17.40198774584087	0.24205921440251765	-7.924546489385667	0.27040297632114163	-0.30519938538885755	5.800741333006403	0.02951017509859538	1.0
260000	-50686.5676390177	-50665.457944376496	-21.109694641208407	-50665.457944376496	6.092156385766058	28.228931174592013	15.87235445439584	0.23638907647767207	-9.000778324169962	0.8285576687306045	-0.24243548261725306	6.091225352760419	0.02825266776352003	1.0
261000	-50686.06763923389	-50666.61351256387	-19.45412667002103	-50666.61351256387	6.3613940152681305	29.628250187024673	16.319311346121005	0.24805986370087926	-8.388793264064864	0.22064226601108788	-0.4502314511811416	6.334992610766577	0.027494690055009135	1.0
262000	-50690.035562546094	-50671.090756280515	-18.94480626557992	-50671.090756280515	5.76769988609699	25.98141676756541	16.363289232079037	0.24562055382667247	-7.134425218563255	0.518408801604415	-0.3382727884673088	5.762848744655883	0.03164764555475703	1.0
263000	-50690.74171198217	-50671.406636015396	-19.33507596677315	-50671.406636015396	6.305448336038695	29.473150660420863	16.38956383114105	0.2575307975699811	-8.102070651991042	0.2675714806918922	-0.4065052127587339	6.300594294784521	0.02566249825734192	1.0
264000	-50687.060608252265	-50665.75402305553	-21.30658519673382	-50665.75402305553	5.982821476376172	27.90419828744409	17.283137626803658	0.242733982639503	-9.021761760442972	0.8298223360377143	-0.22683478507031196	5.977158892041053	0.030327205295944345	1.0
265000	-50683.37810798045	-50663.85417132978	-19.523936650667938	-50663.85417132978	5.965894954304347	27.554737388543153	17.550914425050642	0.24201604743056213	-7.658604389149039	0.5267032252739121	-0.22883305614969646	5.961001900655487	0.029130158530433187	1.0
266000	-50684.295728518264	-50664.585345356536	-19.71038316172919	-50664.585345356536	6.23656057830569	29.088992553692314	17.97766672142995	0.23635698246401748	-7.863734541004209	0.4443939334558727	-0.3327609055450125	6.231267759210277	0.028274335305088664	1.0
267000	-50684.15811004357	-50663.98179965575	-20.176310387825712	-50663.98179965575	6.361012080987338	29.2804866935033	17.7668722099692	0.2270266177077313	-9.440464454451517	0.13255516683327284	-0.46611355482148636	6.346642612914771	0.028112893720593016	1.0
268000	-50685.027701974745	-50665.80229959247	-19.22540238227214	-50665.80229959247	5.880412637092307	27.60730990806556	17.33997327404546	0.23299241072107918	-8.223292754561243	0.22365285594669412	-0.25710093521499044	5.874880891606711	0.029840602126969054	1.0
269000	-50683.58694525507	-50664.42213684942	-19.16480840564767	-50664.42213684942	6.133610709020982	28.47281217455714	16.814566287284414	0.22847541936029922	-8.213522612874112	0.22827895533017803	-0.2572923081299603	6.1255009073378215	0.028678384643514687	1.0
270000	-50687.45989529816	-50668.090635712906	-19.369259585254262	-50668.090635712906	6.200680972606481	28.411680365855293	16.731467978582344	0.2299250000094278	-8.647598710969053	0.18020784220414204	-0.27321125228775567	6.153980355310391	0.028708457923830824	1.0
271000	-50685.61778960795	-50666.29244807429	-19.32534153366822	-50666.29244807429	5.7321818139169345	26.478529550902973	18.05265925467722	0.21852616492155144	-8.17325713487707	0.21274953798724974	-0.3829171174527606	5.719709289479625	0.031450304284018175	1.0
272000	-50693.30435734523	-50671.681080627386	-21.62327671784356	-50671.681080627386	4.760752343470278	21.79367544844505	18.73413220828458	0.22198705887803943	-6.542993604324656	0.5076931742055123	-3.356075856887313	4.748943545589851	0.036208122231877346	1.0
273000	-50687.22092756557	-50667.14429607968	-20.076631485888903	-50667.14429607968	5.738319709300398	26.475591343818664	18.73413220828458	0.22198705887803943	-7.742172588746412	0.6451391598560603	-0.37076501537358664	5.730766214296144	0.03241785282094333	1.0
274000	-50684.393377662076	-50665.25521308742	-19.138164574658067	-50665.25521308742	5.984475036036504	27.907586806294038	17.89349759209128	0.2296897025667691	-7.781090645127867	0.30798964666704814	-0.22662818932036122	5.97954472347249	0.03011154854680721	1.0
275000	-50682.98883764523	-50663.663975821604	-19.324861823624012	-50663.663975821604	6.2728321508838665	28.887525511301043	17.399410576448638	0.24356381973911767	-7.716410688265811	0.36000967674484674	-0.36969112169171703	6.2682347563674305	0.02779979470901907	1.0
276000	-50684.89491291603	-50665.52431252633	-19.37060038970231	-50665.52431252633	5.940837923517237	27.533830181157107	16.227240930267854	0.2314590168646381	-7.687341088278027	0.5223971277444797	-0.23557053002748257	5.93007440603486	0.028827084004556216	1.0
277000	-50684.52861945679	-50665.450335436675	-19.078284020111695	-50665.450335436675	5.770654373742527	27.155326843869574	16.253829015208726	0.2359492923501089	-8.01139053696322	0.2508524994815891	-0.3443053360668808	5.756572409716818	0.02921605455571523	1.0
278000	-50685.33393624371	-50665.8271673584	-19.506768885307118	-50665.8271673584	6.319615432577568	29.33276568700285	16.263267840061204	0.23622694939627606	-8.653938632844756	0.18654309808477354	-0.42469026356748596	6.3153560772545525	0.0266479624901296	1.0
279000	-50687.97754243634	-50668.716906482674	-19.260635953669123	-50668.716906482674	6.268351517172405	28.41559247515204	18.49628380653712	0.22715568493941518	-7.817970946864481	0.2754950261196827	-0.35272807891685565	6.25192928201395	0.030953357015749645	1.0
280000	-50687.80475683424	-50667.821326550686	-19.983430283551865	-50667.821326550686	6.408520803067834	29.700814789064953	18.17790206854878	0.23460392624376356	-7.963716174709834	0.4438363594356036	-0.48432663990228514	6.359538097604105	0.027938395607575155	1.0
281000	-50686.78508651556	-50667.02107251102	-19.76401400454338	-50667.02107251102	5.658691961941704	26.02424913732872	18.609254406904046	0.23879810449912686	-8.697729209119252	0.16523700145659306	-0.46191934123301787	5.6563955845828735	0.03284690149016718	1.0
282000	-50685.54134356861	-50666.469150607474	-19.072192961140612	-50666.469150607474	5.980860111564504	27.48914371194165	18.203414848857246	0.2359430705680767	-7.722837179075967	0.2920300134310684	-0.22785292574644994	5.967894135257538	0.03073794171793691	1.0
283000	-50688.87957966796	-50666.15276701038	-22.726812657583253	-50666.15276701038	7.130341472979437	32.61598986111994	17.0424928187281	0.24670659489872052	-8.482394181697563	0.5187212180464646	-2.682701181549788	7.108356853388172	0.024755723759456384	1.0
284000	-50691.861358935465	-50672.626127435615	-19.235231499850546	-50672.626127435615	6.106408429941501	28.593929528576005	17.28157029488935	0.2482262004379124	-7.941579297465191	0.3054680639962335	-0.22926075798268156	6.041649761931818	0.029063164890726755	1.0
285000	-50685.57633958954	-50665.6122919427	-19.964047646841156	-50665.6122919427	6.056887730473599	28.376018569171627	16.539594885168654	0.2465639697499079	-8.1217061031317	0.582162331313312	-0.23029153800806326	6.047435141843025	0.027855110938001335	1.0
286000	-50686.04024134834	-50666.595303710215	-19.444937638121836	-50666.595303710215	5.551460059030434	26.042685943299606	17.238811508855434	0.24780607655920192	-7.451293369171492	0.39709823715994635	-0.6729131010901738	5.5271777562098805	0.031244037784447783	1.0
287000	-50689.37496982673	-50668.431236716366	-20.94373311036508	-50668.431236716366	6.689368357347835	30.73951306613953	17.245481882947164	0.2341271231767932	-8.237468992511142	0.5307198463590891	-1.108473487910088	6.664335056754256	0.027124893219022055	1.0
288000	-50684.53584220006	-50664.48267500185	-20.053167198208058	-50664.48267500185	6.538378137577835	30.648260474113076	17.036543069333415	0.22849150673383667	-8.697633638181994	0.1946217997727934	-0.7924429072533844	6.532283549721695	0.026035373811438466	1.0
289000	-50686.4466515903	-50667.13970878313	-19.306942807169275	-50667.13970878313	5.717945575162114	26.77119340692379	15.775082762920569	0.2282841475784557	-8.603521763965487	0.17910797259166314	-0.38893789414043795	5.714389652239532	0.029363549701707962	1.0
290000	-50685.94335739536	-50663.364606114716	-22.578751280641413	-50663.364606114716	6.836151606980155	32.04154239657799	16.45640886209901	0.2417258330021036	-9.25731946863506	0.6551162196399614	-1.6070629806035281	6.831045013208912	0.024879246285626534	1.0
291000	-50683.19876840028	-50663.798645083996	-19.40012331628635	-50663.798645083996	6.370138684385147	29.693804588234126	16.264197984562088	0.24177841448844364	-7.981529763927647	0.3051935332804685	-0.4928692515072222	6.365429814644683	0.02631127667373329	1.0
292000	-50684.82137762341	-50665.682583486654	-19.13879413675486	-50665.682583486654	5.945585841797724	27.43332005884363	16.922076591520387	0.23642105078249806	-8.270733719500395	0.20985877184444812	-0.23636960212931768	5.9272736310387	0.028734832872896698	1.0
293000	-50686.59187781647	-50665.92577424107	-20.666103575401728	-50665.92577424107	6.640762182652223	30.71249350221815	16.42222011531974	0.24551595558058217	-9.55075376295251	0.13092947250250847	-1.0107338165680244	6.626475244492269	0.024985928923439718	1.0
294000	-50685.02364085754	-50664.93788734847	-20.08575350906651	-50664.93788734847	6.569350025403846	30.279589428203153	16.622858434103637	0.2421156463227172	-8.855065409693019	0.17327942349444278	-0.8232943468626693	6.54658164724858	0.026244361997313653	1.0
295000	-50684.69249089524	-50664.132824076565	-20.559666818679275	-50664.132824076565	6.387650588253354	29.528653709487383	16.612853189155913	0.23121277736241316	-8.357005795953759	0.6245524868206146	-0.5261707892915146	6.387543182527307	0.026967364360127435	1.0
296000	-50685.43061120893	-50666.2005755487	-19.230035660238205	-50666.2005755487	5.530235193203666	25.608521057308682	16.04636194873431	0.23348417295173857	-7.262258429228915	0.4550194493703461	-0.6800670580056266	5.523410184036157	0.03042949911219761	1.0
297000	-50682.25311377498	-50662.860378647485	-19.392735127499574	-50662.860378647485	5.408430971986133	25.013706449643333	17.130806374511877	0.230780050741713	-7.20005701874267	0.3868983247050252	-0.9286811703160642	5.407172108588278	0.03272852715649558	1.0
298000	-50688.12656231111	-50665.61656479154	-22.509997519567506	-50665.61656479154	5.923078670410154	27.351786655298152	16.051058436834715	0.24270716700236603	-10.101467924197372	1.0896599043663306	-0.2379291244292351	5.922096945552476	0.02861458284126278	1.0
299000	-50686.20122328827	-50666.20200892015	-19.999214368125852	-50666.20200892015	5.628188919098433	26.397374902398703	17.48833984790915	0.24517391387475937	-7.738749073411544	0.5905751855785317	-0.5142301230524537	5.620237725407245	0.030205305119057058	1.0
300000	-50683.8192414401	-50664.30273637336	-19.516505066733032	-50664.30273637336	5.6581297299175795	26.32870563513769	17.48833984790915	0.24517391387475937	-8.443669152860112	0.18833282983897529	-0.4687462821430681	5.651463825766721	0.03005436521589469	1.0
301000	-50684.49068905778	-50665.34843946793	-19.14224958984176	-50665.34843946793	5.726629785212442	26.892021821579114	16.888712448750532	0.24380572278804216	-7.647867818494339	0.3340347478638815	-0.3951187317499051	5.709029744556958	0.03021319049845009	1.0
302000	-50686.52656730105	-50663.80061972466	-22.725947576394574	-50663.80061972466	6.602313708690641	30.944394597436435	17.3827618473823	0.23978383281725682	-12.530464351417212	0.05015356031703111	-0.9319778425638761	6.594216496707702	0.025839794989697015	1.0
303000	-50684.94305849357	-50665.7916534073	-19.151405086266	-50665.7916534073	6.154539102092638	28.216112515733002	17.193485156328187	0.22926341871008965	-8.142267083322922	0.22897137402019682	-0.26289674020152326	6.136208273531375	0.028451984516708724	1.0
304000	-50685.032729104976	-50665.20933309359	-19.823396011383053	-50665.20933309359	6.170960669747139	28.344983969143463	17.16419116516096	0.22695849012480734	-7.8856155015791085	0.5750935659596996	-0.277200568700666	6.160326566819006	0.029321991372593757	1.0
305000	-50687.97655756147	-50667.38860805326	-20.587949508210205	-50667.38860805326	6.803300843503657	30.88231807621415	16.613579307114538	0.23504065421149004	-8.656138237095686	0.18897797409255931	-1.4460438902720973	6.781105798732595	0.026964313820602714	1.0
306000	-50684.395435285085	-50663.746634061456	-20.648801223631946	-50663.746634061456	6.550846177378564	30.240403849051237	17.314903657057542	0.2367379229290846	-8.19714188714012	0.5420575610097534	-0.8213568750860322	6.545694750955745	0.026116921794530873	1.0
307000	-50684.22029939301	-50664.79186302375	-19.428436369267047	-50664.79186302375	5.5205482416953675	25.578512423675853	17.10789625089117	0.2399607780380233	-7.270523641103042	0.46354505747308233	-0.7070118695059587	5.509479604470298	0.030418238770234435	1.0
308000	-50686.38812408959	-50666.47649536397	-19.911628725623537	-50666.47649536397	5.982806310663782	27.485088057342516	17.690534879582533	0.23156515104553574	-7.862788503770478	0.6298190574032103	-0.22667023620485904	5.979037133305155	0.031600546155305206	1.0
309000	-50683.80931964085	-50664.78759422861	-19.021725412241473	-50664.78759422861	5.804228323299215	26.827164983907565	17.448011874173574	0.24612711384625213	-7.667777709355726	0.2945018638622292	-0.30722865323573645	5.798211372234448	0.030726765325687418	1.0
310000	-50683.33523821946	-50663.84039904274	-19.494839176719157	-50663.84039904274	5.743905026128953	26.672014721702936	16.73732480360303	0.24072939166541532	-8.753677909254849	0.16597041618701353	-0.3633834120481072	5.737710027447312	0.030510243611366596	1.0
311000	-50686.79618170288	-50664.643478698395	-22.1527030044846	-50664.643478698395	4.612106982154812	21.606328784563747	16.478240546507624	0.2397502454817465	-6.700423737058111	0.4490252887995995	-4.114593626497332	4.605582151245079	0.036485811426774074	1.0
312000	-50683.946010848544	-50663.48005292865	-20.46595791989112	-50663.48005292865	5.648509666254405	26.178883414259097	16.994587816654704	0.23998474796175567	-8.075361847802185	0.7495409768622431	-0.473762901312054	5.647883862435044	0.03024885632666175	1.0
313000	-50683.082901154055	-50663.80488771939	-19.27801343467055	-50663.80488771939	5.414977076499124	25.00628773543894	16.39608592930305	0.23717986930681398	-7.422958261779421	0.3053081837792939	-0.9162098430338224	5.412454899437884	0.03152850021695831	1.0
314000	-50688.75067598657	-50669.80238306917	-18.94829291740626	-50669.80238306917	6.030828739144779	27.929397436592232	16.183950562708894	0.2427755835640115	-7.688785071061039	0.3432984312201702	-0.22581338020562436	5.996681298379112	0.028674239897717158	1.0
315000	-50687.659727103724	-50667.524649605206	-20.135077498518093	-50667.524649605206	5.579474681677364	26.44228004678129	16.664272172651557	0.23759400195922864	-7.882212084615807	0.5935795389962241	-0.6141645924808197	5.559333890663185	0.029943249871372694	1.0
316000	-50685.973432052066	-50666.873882948144	-19.09954910392027	-50666.873882948144	6.143536037491604	28.32472081536278	17.00588390827032	0.2575076101777511	-7.672148973959756	0.34558773998245057	-0.26544419971953515	6.140806333442086	0.027875776788870307	1.0
317000	-50684.92971157887	-50665.42650340311	-19.503208175757877	-50665.42650340311	5.897515731328611	27.0942099001512	16.499238202227428	0.2463520793325751	-7.646725744386098	0.5829378105469706	-0.24857808864811548	5.893260279175491	0.029648112637056145	1.0
318000	-50685.05394388889	-50665.22408549365	-19.829858395234425	-50665.22408549365	6.031488727020339	28.213760760003346	16.515643410595885	0.24779564495568585	-9.498184276428518	0.1289551613187147	-0.22774623270305422	6.031264037313876	0.0291331158226381	1.0
319000	-50686.74528965851	-50665.8860562381	-20.859233420405193	-50665.8860562381	5.289977414020032	24.44944327203315	16.15495532035808	0.2384102811060055	-7.724863728148641	0.7778481309190428	-1.2913323629697557	5.270088700483056	0.03275516782320939	1.0
320000	-50686.409469993865	-50665.28034758586	-21.129122408003123	-50665.28034758586	6.325863809060301	29.619065671358904	16.493720777121283	0.2480839988575442	-8.918050572396657	0.7014984696072706	-0.4170843753762244	6.309267701782369	0.02726102489570073	1.0
321000	-50686.18107674977	-50665.76555599453	-20.415520755245602	-50665.76555599453	6.595164345483424	31.120482209109277	16.07482483128482	0.23806821227138059	-9.302953680934962	0.1491125375741778	-0.9313149754931118	6.593937548420869	0.02569938994469263	1.0
322000	-50684.81359341458	-50664.53717624675	-20.276417167834108	-50664.53717624675	5.287121238033743	24.370928116008983	17.533776171033384	0.22624103356800232	-7.216320398595121	0.62441219022396	-1.2714144117560724	5.276942927871062	0.034187670543769234	1.0
323000	-50682.81111355793	-50663.31432232291	-19.496791235015248	-50663.31432232291	5.607000150873985	25.76258881766856	17.596589446264495	0.2312246971080372	-8.354417401219798	0.18898213322845916	-0.5352598752036037	5.606637239587378	0.03153682160479709	1.0
324000	-50686.89470464398	-50665.68483197449	-21.209872669486103	-50665.68483197449	6.816615191184601	31.386738157285848	18.61182024758555	0.22665690641845276	-9.127522710876555	0.15687501996667422	-1.5417058974015334	6.811145654231349	0.02614025713696467	1.0
325000	-50685.38905805521	-50664.8843700384	-20.504688016807393	-50664.8843700384	5.951308104909499	27.224704168571233	18.094617019472526	0.22489932283293945	-8.223769617329769	0.7566313261876491	-0.23220613643062318	5.943366159472027	0.03031989901071495	1.0
326000	-50684.79709292855	-50665.90672531259	-18.89036761596336	-50665.90672531259	5.739951590756215	26.515813208934865	15.762080302197933	0.24391936489785518	-7.3895980949722	0.401025894851337	-0.36695043805437266	5.734331893700387	0.03003874571142528	1.0
327000	-50684.991502260185	-50665.33490654827	-19.656595711916545	-50665.33490654827	5.410518300363653	25.47381551262016	16.00924772664428	0.24593139477506223	-8.240110115133993	0.20438016080807897	-0.9210820078937931	5.410385441475083	0.03160163420572939	1.0
328000	-50687.258987751826	-50668.03446306019	-19.224524691634826	-50668.03446306019	6.076178545921635	28.714207192958867	16.766784966741287	0.2505838927874586	-7.899358791514617	0.33421170173882925	-0.23429484132316783	6.065205401150673	0.026755062262060866	1.0
329000	-50682.54355665073	-50663.302725155016	-19.240831495715945	-50663.302725155016	5.601510235046754	25.912461760667497	16.80630547654009	0.23805596709635468	-7.997259813235775	0.22727640395916004	-0.5454601378738944	5.600207062825538	0.030741217915197162	1.0
330000	-50683.12245622789	-50663.1067234849	-20.015732742981957	-50663.1067234849	6.121518143107048	28.55797781158467	16.762015961457358	0.2337762525379395	-8.121247453917569	0.588762305383457	-0.2551013417655836	6.121057814949833	0.028611528299643457	1.0
331000	-50685.1768936302	-50665.07152741195	-20.105366218255313	-50665.07152741195	6.515445256333186	30.607437088878893	16.798610059494894	0.23700923854300932	-8.112510456053393	0.40303834744216327	-0.7243151634549619	6.499261359815796	0.026086724481787154	1.0
332000	-50686.34700698165	-50665.80090599031	-20.546100991337518	-50665.80090599031	6.447673204895841	29.63308877513192	18.08895989330839	0.2323604718878225	-8.15301728010097	0.5766718987939757	-0.6091133120344117	6.437791022857758	0.0282555288508769	1.0
333000	-50683.470884750335	-50664.26894777493	-19.201936975405	-50664.26894777493	6.034104518735235	28.028298944265792	17.053323515957256	0.2452392596583093	-8.30281999015143	0.2127989598156544	-0.22791881236402017	6.032614871755786	0.02866603611115104	1.0
334000	-50682.55431738715	-50662.39712001063	-20.15719737651634	-50662.39712001063	5.261995401097216	24.424643603672642	17.04416535126081	0.22970610798165278	-8.312122477490929	0.1877850916289608	-1.3155279361744276	5.261848056451214	0.033061864023562294	1.0
335000	-50682.817709280665	-50663.37191319941	-19.44579608125979	-50663.37191319941	5.780494314217734	26.897407412638156	17.487404156578286	0.23561302716743548	-7.552069166726847	0.5004951735725607	-0.3225934572301526	5.779997608438652	0.030612242262620545	1.0
336000	-50682.21039376744	-50662.94475401182	-19.265639755620057	-50662.94475401182	5.872504426247802	26.95873093665876	17.60941301581737	0.23446911122619613	-7.435928592962597	0.49340851386313966	-0.25872362483573114	5.871679556985249	0.030584087287218748	1.0
337000	-50682.63086133047	-50663.61967873419	-19.011182596284055	-50663.61967873419	5.90349449579459	27.455217413248775	17.068017969321456	0.22849801431504835	-7.882145526277028	0.2673821307692763	-0.24454912089044128	5.9031553608976886	0.030049490430475737	1.0
338000	-50684.908405573005	-50665.57099414653	-19.337411426474304	-50665.57099414653	6.195538685175814	28.699141959107767	16.668293219815585	0.23287729659394646	-7.732967123335161	0.4282487323752881	-0.29624481878114867	6.187687860737477	0.026838257001685545	1.0
339000	-50686.005649649895	-50666.36039651856	-19.645253131332467	-50666.36039651856	6.471194158741368	30.0485489216031	17.111215842467878	0.2237578146860576	-8.108182178964421	0.27551319816256514	-0.621886426535027	6.445025321689845	0.02755926216314164	1.0
