#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.mito_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human_pan.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human_pan" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pan_troglodytes_troglodytes" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@mito_trimmed" id="treeLikelihood.mito_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@mito_trimmed" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.mito_trimmed	Tree.height	Tree.treeLength	kappa	CalibratedYuleModel	birthRateY	logP(mrca(human_pan))	mrca.age(human_pan)	clockRate	mutationRate	gammaShape
434000	-39146.18252740114	-39118.480752622934	-27.70177477820705	-39118.480752622934	35.16936807352242	89.35186966701264	24.795811444295794	-12.566387196109703	0.053720306473635134	-0.34022478056868255	6.239200154602746	0.006368411303830074	1.0	0.10804001576493495
435000	-39145.50926058153	-39117.57399723333	-27.935263348197925	-39117.57399723333	39.29142828057163	97.80273270064463	24.567131989079694	-12.894502987535782	0.04720247282765185	-0.32991291459429284	6.228168317201979	0.005989323579146184	1.0	0.10738187898039665
436000	-39145.859342263466	-39116.76281185008	-29.096530413388408	-39116.76281185008	39.24636885578194	99.14265286134253	24.262369998794192	-12.798406889908197	0.03925317650734011	-1.6642478828841796	6.84807326636307	0.005705059146514138	1.0	0.10900698954454102
437000	-39146.38542154517	-39118.05576066252	-28.329660882647786	-39118.05576066252	33.81355634628676	84.54618732748239	24.31034701523452	-12.64726907445965	0.027741598331786275	-0.855654661611557	5.438812282312402	0.006893942008243317	1.0	0.10802270464381843
438000	-39148.03325381874	-39120.61864715875	-27.41460665999659	-39120.61864715875	34.75991997122222	88.97635367763235	23.72714337941932	-12.525357018283563	0.0513593964471713	-0.28570440584470075	6.173079538363108	0.005837763903295878	1.0	0.1091026798224841
439000	-39144.94485437694	-39117.125595821315	-27.819258555625918	-39117.125595821315	35.32541897456127	89.21202872686291	23.786720128796446	-12.8435830120799	0.06668146304363422	-0.2661698714694605	6.142088913756023	0.006453210260916038	1.0	0.10894570484105526
440000	-39146.58172026317	-39117.595012727594	-28.986707535577615	-39117.595012727594	37.834118869051835	97.05596330867223	22.616915648115274	-12.880079234596609	0.05363293599866053	-1.6694385302042063	6.849602017876452	0.005536011220328035	1.0	0.1094045441107921
441000	-39146.133093667166	-39118.9987372024	-27.13435646477137	-39118.9987372024	31.3815775381737	80.91931045268406	22.64396986234909	-12.231530830199166	0.06309208723057927	-0.2685011795788817	6.146133204532978	0.006719640041885953	1.0	0.11015449625747263
442000	-39143.9669446526	-39115.99907133623	-27.967873316372682	-39115.99907133623	31.794784288857727	79.97388137695661	23.13485455267121	-12.269391276481285	0.0359762618887555	-0.9537645120936431	5.396686996887637	0.007135360101785475	1.0	0.10988762152745907
443000	-39147.04205317201	-39119.30683439444	-27.73521877757099	-39119.30683439444	36.02629631708189	90.66773770183671	22.574594898903566	-12.76028294097668	0.027361017483374037	-0.3951835178225703	6.291025913947403	0.006410156408957234	1.0	0.10991489088982699
444000	-39146.34049620605	-39119.010174342446	-27.330321863608923	-39119.010174342446	34.32032361995627	86.42955414150484	22.574594898903566	-12.52353585270555	0.058997148032682	-0.2270336921316346	6.024923277141131	0.006410156408957234	1.0	0.10991489088982699
445000	-39148.27256640701	-39120.56651242175	-27.70605398526185	-39120.56651242175	25.94786793642327	67.57968575284457	20.9963823355272	-11.561524917988685	0.056134900045968016	-1.5762395862002476	5.17827978193441	0.007508023190556118	1.0	0.10950148857667759
446000	-39144.945457835376	-39116.39158889614	-28.553868939234093	-39116.39158889614	31.40528449461411	79.7953725313577	21.308595622004656	-13.54796384599365	0.11014696500459117	-0.505484217558003	5.626039530890446	0.006792663646075454	1.0	0.10752015861150135
447000	-39145.59252638752	-39117.00893549725	-28.58359089026976	-39117.00893549725	34.71371414785648	88.19851777319332	23.406825494050324	-13.667544375461823	0.09395872954297883	-0.23901252991635907	6.081305526477699	0.006523979146263981	1.0	0.10394530504066936
448000	-39144.43704237781	-39115.93517088154	-28.501871496274354	-39115.93517088154	36.62001364409439	92.84090364461994	23.595495844678116	-13.477841696645932	0.07964566960237829	-0.4146048495969002	6.307256811927883	0.00598550502014142	1.0	0.10328331893487155
449000	-39144.001462627624	-39115.87545617692	-28.126006450708818	-39115.87545617692	28.897020699993725	73.75366667885146	23.434059216090766	-12.050115623484917	0.07116180109495117	-1.2690426994762989	5.2777634228206205	0.007407684579768719	1.0	0.10408662500436391
450000	-39145.90502985943	-39116.56664350594	-29.338386353492382	-39116.56664350594	40.97041663196812	102.66731619678214	24.168234934084584	-13.115170936926795	0.025160199794636587	-1.5993051088863268	6.8287079570758324	0.0057359028649513494	1.0	0.10298373400001153
451000	-39145.0174772133	-39117.08840652971	-27.92907068359399	-39117.08840652971	35.21440795714604	87.96778626178862	24.600908791305333	-12.819630100134685	0.06667659443510254	-0.2729402074265782	5.8464603393551835	0.006800510568785391	1.0	0.10283152957129828
452000	-39144.67285362536	-39116.71701432617	-27.95583929919109	-39116.71701432617	39.28373056785911	97.96258090183056	24.449123224777622	-12.904964407655044	0.029648844432235012	-0.3354782003186204	6.23418672856707	0.006115045777149352	1.0	0.10276967363537609
453000	-39148.79307362224	-39118.49213885819	-30.30093476404435	-39118.49213885819	30.78372201532082	78.29891091831857	24.423088615546042	-14.363972261302889	0.13387018112408103	-1.0581824834698903	5.354867792299453	0.007213185009361911	1.0	0.10372155008094615
454000	-39147.6288327434	-39119.6983653294	-27.930467414002113	-39119.6983653294	34.22325277697048	84.95990666815077	24.649558407285447	-12.40418500675969	0.0379990394132834	-0.5981746887343997	5.56850067434023	0.00740745001017561	1.0	0.10427317975951635
455000	-39149.10441272207	-39120.307662578365	-28.796750143700745	-39120.307662578365	38.65702389889636	97.89854430628162	24.99298416857641	-12.890098881373444	0.028588104463075786	-1.1513223088507885	6.680268680818859	0.0060354114358234	1.0	0.10271227839510684
456000	-39149.011954982845	-39118.25604621488	-30.75590876796557	-39118.25604621488	46.04754243864174	113.756676233585	26.843489208210382	-13.485336156269145	0.045578147791808264	-2.445723154504422	7.053549192458448	0.0054440620791694925	1.0	0.10076711178791482
457000	-39149.363171875724	-39119.56793234024	-29.795239535489912	-39119.56793234024	33.21181164675521	81.50762096753836	25.930947422187664	-12.556455030386934	0.0667807982572772	-2.1468024199186706	5.019946157786741	0.007721372871042573	1.0	0.10367362105622514
458000	-39144.91948175203	-39116.519582657675	-28.399899094355103	-39116.519582657675	32.148628185064226	80.79068997991654	22.8110123608221	-12.609239281854856	0.026454071457543662	-1.0560753339703548	5.3556848669611945	0.007350377638482831	1.0	0.10344763193647091
459000	-39147.86789637737	-39118.51470879293	-29.35318758443949	-39118.51470879293	33.08197089426588	83.03534761336022	22.317380450992825	-14.081213383420312	0.11361926968184737	-0.7072450164452564	5.50936079253665	0.0065269807375416275	1.0	0.10379108128658515
460000	-39144.457694506375	-39114.9141284742	-29.543566032173985	-39114.9141284742	36.97715701508864	93.87927369409726	22.49842845077649	-14.194543297581905	0.09696059763214905	-0.8546434942849191	6.560737078157041	0.005964851570200399	1.0	0.10442449908692299
461000	-39143.81727251287	-39116.2138846842	-27.603387828669764	-39116.2138846842	34.277771669107395	87.18383942059842	21.89549113737809	-12.908985307130456	0.07324163511065024	-0.22579200945960773	6.000573068442837	0.006190770203100302	1.0	0.10518912993179831
462000	-39145.85884147847	-39117.254793099215	-28.604048379249793	-39117.254793099215	29.524706126697165	76.01290810897635	21.69805736362993	-13.307076991377775	0.11408873065787499	-0.755365823128455	5.485425189849072	0.006803612634333257	1.0	0.10500988752834423
463000	-39148.69422264805	-39116.574128617474	-32.120094030576034	-39116.574128617474	41.107800537257475	104.99894993828622	22.299013284195325	-13.167362589056534	0.05223861715834703	-4.652137247007045	7.487673669586566	0.005021132677936388	1.0	0.10361674812611199
464000	-39147.50042196684	-39119.10480724203	-28.395614724812198	-39119.10480724203	38.39576687385944	95.0589013286282	23.165967177491	-13.473797576221472	0.07170219303674616	-0.3049834061861841	5.801012495943267	0.006302878192972576	1.0	0.10275062924695856
465000	-39144.23999255116	-39116.75123764501	-27.488754906156277	-39116.75123764501	33.43402023907737	84.40001428529645	23.165967177491	-12.390452355660294	0.053458231726590304	-0.45473837623325586	5.661660655858258	0.006473800911682514	1.0	0.10275062924695856
466000	-39146.753406340584	-39119.19229345735	-27.561112883231374	-39119.19229345735	33.31030830469902	85.25776888530865	23.310374242508715	-12.474412006900007	0.031061891401020603	-0.43393995874405494	6.322605491350758	0.006437401433580994	1.0	0.10283192698260146
467000	-39147.269756046386	-39119.18482254522	-28.084933501165672	-39119.18482254522	30.151688153458018	76.62571741503768	23.052361045890443	-12.162689930849867	0.035735227588598394	-1.1488613894677957	5.320636313590773	0.007453737170116563	1.0	0.10340631159364987
468000	-39146.53034551675	-39115.984630885345	-30.54571463140757	-39115.984630885345	30.30223250920482	76.50061451314437	23.51218159364675	-14.567733756665888	0.14491949488284384	-1.1473895412326711	5.321178157176736	0.007538739996055027	1.0	0.10238990252824107
469000	-39144.982925513104	-39117.00414141084	-27.978784102263674	-39117.00414141084	35.62294514987911	90.88644509101775	23.596847675620143	-12.709058286658752	0.05900425682091844	-0.6548683011885283	6.4631829814143655	0.006028440936428777	1.0	0.10143875029156119
470000	-39144.45982707084	-39116.38252648699	-28.077300583846032	-39116.38252648699	37.281914086186625	94.2844745652833	23.596847675620143	-12.942444887072337	0.05971328280855096	-0.5085207327603756	6.375984959882472	0.006098100290829337	1.0	0.10143875029156119
471000	-39144.1085145546	-39116.27780221056	-27.83071234403747	-39116.27780221056	38.635578656664855	96.43854175671615	24.492281780278315	-12.790849908271493	0.03368346440285888	-0.3337419542512276	6.232325850484293	0.006039483184604663	1.0	0.10167081764932569
472000	-39144.151573983625	-39116.27746895008	-27.874105033545327	-39116.27746895008	37.73467290875913	94.54257103169992	24.70023493790037	-12.751014808127891	0.04863166061776348	-0.3901140757038623	6.286638032245492	0.006065711599529663	1.0	0.10382442404131521
473000	-39147.78340061345	-39118.75156882861	-29.031831784842222	-39118.75156882861	34.51327560358676	84.92817389404381	25.389524416933515	-12.437652581885096	0.047425442301532915	-1.5960335600746416	5.172279573941203	0.0074066835772117175	1.0	0.10282138980381797
474000	-39145.00155642438	-39117.13321223371	-27.868344190668815	-39117.13321223371	35.78203532191211	89.66757114309698	25.79813691616968	-12.706213148470546	0.05811642409119479	-0.22759053144407546	5.970006844119466	0.006692057682089151	1.0	0.1016992724379028
475000	-39151.31783288862	-39123.02070724534	-28.2971256432804	-39123.02070724534	35.68721770151057	90.10027613097441	26.066157304103015	-12.98930501139059	0.07044389788400579	-0.331283230742772	6.2296648406896935	0.006805988662634778	1.0	0.10157651935934642
476000	-39146.49113369464	-39118.64547851489	-27.84565517974846	-39118.64547851489	35.876257975903876	89.10453722618618	26.095940654725528	-12.538501616543495	0.037630611003304386	-0.308678129899702	5.796423506692233	0.0069299342449992765	1.0	0.10269050126715387
477000	-39147.68853311982	-39118.77273510939	-28.91579801042877	-39118.77273510939	30.8903267424492	77.91085197702105	23.403385681353218	-12.579488542077044	0.08063020592634447	-1.5284584701848236	5.1929476108888295	0.007447688346732631	1.0	0.10282408185933122
478000	-39143.886394043475	-39116.14107760764	-27.745316435840934	-39116.14107760764	34.242675857264764	86.27733949761263	22.94302916511707	-12.805076114887811	0.06992252491083382	-0.3387399097269471	5.76235682517457	0.0063421599860996455	1.0	0.10411145857820418
479000	-39143.35122139896	-39115.953041924535	-27.398179474424044	-39115.953041924535	34.58932393455621	87.24372373152643	23.43786192457967	-12.435204251643611	0.04407725351067956	-0.2616132668244668	5.8661681760945115	0.006664106188717689	1.0	0.10389152111599323
480000	-39146.13265202182	-39117.01393598065	-29.118716041173094	-39117.01393598065	33.96713808790416	85.89615283257348	23.104030208104444	-14.252443347320263	0.11443554412327744	-0.23293699127675233	6.059773065138175	0.0064413955759667135	1.0	0.10388155141280721
481000	-39144.66763047559	-39117.11941706952	-27.548213406065564	-39117.11941706952	36.73594953877861	92.0981892053947	23.104030208104444	-12.735026276251444	0.05273678255099814	-0.22579135264613287	6.000000838294485	0.006151891524296898	1.0	0.10388155141280721
482000	-39144.06197884572	-39116.92499849494	-27.136980350775637	-39116.92499849494	30.290480650593555	77.96201452835493	22.659713116804102	-12.138794903429304	0.03679805209942974	-0.3314897967565698	5.770110413337356	0.006966707185508452	1.0	0.10481534772781545
483000	-39146.631991114606	-39118.29413612748	-28.337854987124548	-39118.29413612748	38.56263474239746	96.7983393861746	22.002984138233227	-12.784803380408944	0.031905616550393937	-1.1262696112716006	6.670998606044332	0.005867718687744978	1.0	0.1054568542656603
484000	-39145.21106180461	-39118.394505232216	-26.8165565723979	-39118.394505232216	30.472433947108495	78.98562604853976	21.845163902983376	-12.078504449756887	0.05863890296150137	-0.22868948122432786	6.038066577069658	0.006468683838930448	1.0	0.10744377170135755
485000	-39144.413390956186	-39117.39541076213	-27.017980194056168	-39117.39541076213	31.815478611024883	82.48694043807694	21.019351495668808	-12.239018034326428	0.058370780798732896	-0.37577927807047806	6.273850256002939	0.006360982966125255	1.0	0.10749525708923276
486000	-39145.33121522094	-39117.532481679336	-27.798733541607163	-39117.532481679336	28.71747788057707	74.33946394343081	21.548011958844906	-12.674710855106177	0.10013625092935195	-0.5969774235049142	5.569194898556095	0.006793931681066237	1.0	0.10802095894120753
487000	-39143.138181530565	-39115.49386328404	-27.64431824652472	-39115.49386328404	32.45589650084891	82.81807454530066	21.101939236238785	-12.93373890276305	0.021356523151199364	-0.2770403723905156	5.839923424971378	0.006490202188253591	1.0	0.10870073263805552
488000	-39147.730287580394	-39119.762501155594	-27.96778642480173	-39119.762501155594	34.05268318193471	86.36065599407026	20.775773180102522	-13.314543629065163	0.08848478754374632	-0.22814604372624436	6.034312469173152	0.006670224551724555	1.0	0.10885678814887813
489000	-39145.716526906595	-39116.98627045737	-28.73025644922885	-39116.98627045737	28.091515708403584	71.71459265118162	21.302166596005748	-12.459719597485394	0.09697622099223861	-1.7122640568551803	5.137888434072929	0.007193719664542238	1.0	0.10876320976131688
490000	-39144.81101156219	-39117.4663562292	-27.34465533299017	-39117.4663562292	36.10193062102277	91.82597516396581	21.428045815729885	-12.591904527717997	0.036958703285103076	-0.3768351081747353	6.274812441066637	0.005907835342596098	1.0	0.10947311514468581
491000	-39147.905441396644	-39120.11822643285	-27.787214963790692	-39120.11822643285	33.60646391457443	86.9663017388674	22.34251351155388	-12.341466165639158	0.04004293825368135	-0.9756375015348167	6.612309623021756	0.0059016640492358325	1.0	0.1071407067258222
492000	-39146.78716048132	-39118.749990264514	-28.037170216808093	-39118.749990264514	36.79126321589196	93.77127036146388	21.26329004978832	-12.621276631901427	0.037092264067706444	-1.0699028359218663	6.64965817291755	0.005836477014599454	1.0	0.10958694801085142
493000	-39143.2996184104	-39116.36046779511	-26.93915061528645	-39116.36046779511	32.94820127832907	84.66563109791193	21.25608886903542	-12.294044657376428	0.04558198320679075	-0.23531292118227654	6.068998436712541	0.006220126318363389	1.0	0.11057427215791404
494000	-39147.863314007904	-39120.900709457404	-26.962604550497495	-39120.900709457404	28.459922261327858	73.98200196740093	20.183661022132412	-12.047408286927434	0.0741252503635437	-0.5661130953767766	5.587494398382247	0.006600843060026565	1.0	0.10957091663012263
495000	-39147.28967522917	-39119.28007662132	-28.00959860785478	-39119.28007662132	32.030444026911816	81.60300621242162	20.359659199407183	-13.268941758425816	0.09794063056808355	-0.33750446281018254	5.763660085718202	0.00683126277759617	1.0	0.10951580853279673
496000	-39146.941432396	-39117.05675972388	-29.884672672125554	-39117.05675972388	26.20336196605167	67.1812357968015	22.95856244587216	-11.644882021796384	0.06542096125030114	-3.3848176915345873	4.743213156718718	0.00811277291895255	1.0	0.1100072500897406
497000	-39146.56484070631	-39118.460125413556	-28.104715292758783	-39118.460125413556	28.384740969255144	72.84716249435382	23.09924964550512	-11.893712116083309	0.06287027069474282	-1.4145362392590362	5.229044460875237	0.00753899770761711	1.0	0.11031535344417369
498000	-39147.05249844317	-39118.309732040085	-28.74276640308541	-39118.309732040085	38.22045596576828	97.49686534737232	23.94345707446201	-12.754448424295777	0.03572880193146868	-1.3756677352377582	6.758246787857697	0.005758582392637605	1.0	0.11016454079510656
499000	-39148.19753262517	-39118.0433497032	-30.1541829219731	-39118.0433497032	31.636770726364563	80.65874650241187	23.828376857048223	-15.069150755725527	0.14750544794021525	-0.2995378222816053	5.807975952499592	0.00692137114638776	1.0	0.11078802075295163
500000	-39146.43359435656	-39116.98243451301	-29.451159843549277	-39116.98243451301	29.526011758522465	75.23416284211827	23.13336412589782	-13.792766625434172	0.13029881936745977	-0.8676669755411083	5.433486265437288	0.007469178895208891	1.0	0.11037208810079469
501000	-39146.834459791935	-39118.61533653157	-28.219123260366676	-39118.61533653157	30.72264158523529	78.58548657952136	23.226922175792634	-12.934027859243598	0.09529261485605445	-0.5126589311365192	5.621273463768518	0.007263495175753141	1.0	0.11040599468082783
502000	-39144.69283363366	-39117.31730954445	-27.375524089209524	-39117.31730954445	34.75205133162923	88.04749539957055	23.5277609800127	-12.469610691598985	0.039190378861381464	-0.23181219240090617	5.9451327066633555	0.006384263023216337	1.0	0.11037654307876527
503000	-39143.63318138771	-39115.50149185447	-28.131689533240056	-39115.50149185447	31.47366081848104	79.63626486737257	23.404759537215373	-12.545219594234664	0.026972479111984304	-0.8150568491550262	5.457199163361782	0.007129869373293894	1.0	0.10981407798686063
504000	-39143.02613956497	-39115.2949179157	-27.731221649272968	-39115.2949179157	34.762584201998244	87.98060479136447	23.073587911151833	-12.884980898942011	0.07048086161976357	-0.22671936404267393	6.021540791512228	0.006334287337851292	1.0	0.10994222102437927
505000	-39148.06590319254	-39120.510782727964	-27.5551204645741	-39120.510782727964	36.299455893351585	90.45648497157723	23.93380288559239	-12.55974133531565	0.043574753968228026	-0.2266044671937633	5.979836734527415	0.0067267522843417514	1.0	0.1120070649488068
506000	-39145.33518597881	-39117.821006301405	-27.514179677401007	-39117.821006301405	29.717537832659907	76.2249210137473	23.28788305122798	-12.048038925454122	0.03965437220716688	-0.6769863271780863	5.52502896165484	0.007323636152003978	1.0	0.11266416738059554
507000	-39151.465090879436	-39123.54865952078	-27.916431358655455	-39123.54865952078	36.49436542338044	91.009740964549	23.931542359033113	-12.827917226126543	0.05801438784305114	-0.398260931276516	5.706342394418441	0.006219738373355793	1.0	0.1119983048531331
508000	-39146.102632217815	-39117.18285913381	-28.919773083998766	-39117.18285913381	29.979803431219317	75.8460713697088	23.931542359033113	-12.581797581359634	0.08764649741355242	-1.4828878233470948	5.2071896599115375	0.0073355046121345744	1.0	0.1119983048531331
509000	-39144.95606434782	-39117.51141472516	-27.444649622659227	-39117.51141472516	33.8399722256718	86.01660177537961	23.928119428483903	-12.494732690203188	0.03223602488289568	-0.22653450658848	6.0192763319092695	0.006425791533884956	1.0	0.11291010392041786
510000	-39146.294450486625	-39118.6183240769	-27.676126409721878	-39118.6183240769	36.535523467254116	92.56310847921489	23.3870123086054	-12.790957354399904	0.05561508638526918	-0.2664149407738401	6.142519451530506	0.00611773112348804	1.0	0.1119082165593226
511000	-39145.02445721871	-39117.56839893514	-27.45605828356791	-39117.56839893514	34.14505740868631	86.65735084450799	21.192301448307564	-12.839323007291867	0.024024378940491975	-0.23139286984732005	5.947077806155675	0.006111027047231773	1.0	0.11075982108024775
512000	-39145.80556280654	-39117.66394598029	-28.1416168262545	-39117.66394598029	32.57833746963558	83.03523115093489	21.081958214246423	-13.442497014729321	0.01611048085995447	-0.30957894199634417	5.795320263152875	0.006215194610277761	1.0	0.1101458091360564
513000	-39146.941185097465	-39119.26114695914	-27.680038138323518	-39119.26114695914	27.868437439525273	72.79288362929051	20.103183410753562	-12.5683325216104	0.10119234699898731	-0.7239948440820188	5.500899062594904	0.0069087100957705904	1.0	0.11177471830723147
514000	-39146.874869312465	-39118.922218598775	-27.95265071368953	-39118.922218598775	35.002227022413095	89.42224630393818	20.460716077627765	-13.076356352050864	0.07659640241521952	-0.6194442607306581	6.44365127526354	0.005813680636942585	1.0	0.11300913987267173
515000	-39145.80040569438	-39118.40464580748	-27.39575988690126	-39118.40464580748	32.618741978328224	82.86751317486974	20.776852948436794	-12.542815654137497	0.0681353468818683	-0.42350092086782715	5.685588193428507	0.0066617965294795325	1.0	0.11434680122187905
516000	-39146.72269542374	-39120.067706295675	-26.65498912806991	-39120.067706295675	29.739942047785604	77.20315646840727	21.03708553179716	-11.948698218425411	0.0527299913293958	-0.2258420413365483	6.005034316826588	0.0068154219322090915	1.0	0.11387715739245775
517000	-39148.724805985396	-39118.56145660955	-30.163349375847606	-39118.56145660955	43.29779891027629	107.66208931192563	23.30329025828363	-13.926128070792576	0.06658716646773057	-1.707605785624796	6.860759674061253	0.005653470055621215	1.0	0.1101348145266692
518000	-39143.200818072226	-39116.089965841995	-27.110852230231757	-39116.089965841995	32.76760292399733	83.82259068846734	22.754047750613616	-12.286654185840792	0.04964662942281745	-0.23537503683128905	5.930776867354324	0.006352131209126833	1.0	0.10940495982902736
519000	-39147.597915465434	-39118.61801496064	-28.97990050479756	-39118.61801496064	35.87892441649061	90.39580654729261	23.132360485758152	-14.131085094661799	0.012040236554975133	-0.22708566033397215	5.974560781367692	0.006311403207549887	1.0	0.10973821070194004
520000	-39148.680089110356	-39120.13052357929	-28.549565531066552	-39120.13052357929	33.21234281680814	82.86183798330347	23.483841753756316	-12.75051009245577	0.07404026820190791	-1.0054462180391766	5.375638379865302	0.007236797173401916	1.0	0.10911446432772641
521000	-39145.2952545152	-39117.433112215294	-27.862142299903887	-39117.433112215294	35.13654824482364	87.66979471728854	23.476595833099786	-12.853472577438112	0.06826614211676939	-0.31962693935275854	5.78339484458117	0.006531494685223431	1.0	0.10772354848661052
522000	-39148.74255081378	-39117.12087994494	-31.62167086884702	-39117.12087994494	39.092039936659866	98.53844446326192	23.602043243529838	-15.626815022176292	0.11768573365742196	-1.400879289882511	6.76651416726561	0.005864146426825539	1.0	0.10763714400786675
523000	-39144.44525751328	-39116.93833549124	-27.506922022037585	-39116.93833549124	34.38750262056906	87.78302388196107	23.533627871817092	-12.591170257515666	0.05942444607816413	-0.2644834248639518	6.139090028792909	0.006252058534808629	1.0	0.10785443724402281
524000	-39144.27208641616	-39116.47587307338	-27.79621334278268	-39116.47587307338	32.51290137893446	83.04012321057377	22.80930693149847	-12.979724323021458	0.08662309689480185	-0.22731855479215643	5.972366667343324	0.0063345348048678	1.0	0.10679776548732513
525000	-39150.83451448909	-39115.48813948212	-35.34637500697288	-39115.48813948212	25.934739226544394	66.21327879615393	22.364248145449675	-17.33696052090722	0.003271835998991989	-3.2163828392904334	4.777177141478434	0.008134123471601164	1.0	0.10726256472270504
526000	-39145.060263712345	-39117.901740392685	-27.15852331966159	-39117.901740392685	32.46470469071153	82.30998664646307	22.267527600609828	-12.26311810695384	0.05452416162905381	-0.2901208941859341	5.8206546048246475	0.006809274769054975	1.0	0.10729511654270031
527000	-39144.922430712206	-39117.866019408284	-27.05641130392372	-39117.866019408284	32.6350252654756	83.57836326877738	21.699226520665036	-12.288861630987787	0.03810852377296638	-0.2485101976365614	6.106580591553608	0.006627949886041804	1.0	0.10845050393093471
528000	-39146.39922756091	-39119.42512798576	-26.974099575149992	-39119.42512798576	34.57796893487417	87.54062574894034	20.373738726418406	-12.455492658434324	0.03657223777218956	-0.25457038905005763	6.119956317893911	0.005966063580943143	1.0	0.1041052752266681
529000	-39144.379827576166	-39116.68892905088	-27.69089852528601	-39116.68892905088	36.15916123254207	91.63108865877066	20.76327277588039	-13.010856979724032	0.022660221084131984	-0.3832177537469943	6.280558729237095	0.00590007382403278	1.0	0.10453571746733813
530000	-39149.42917220717	-39122.68522572913	-26.743946478039224	-39122.68522572913	27.093126691024906	70.67974467815122	18.602521605836934	-11.753538360377128	0.04430778596552209	-0.7746135741360907	5.476157360702967	0.006980484557290453	1.0	0.10453571746733813
531000	-39152.28650094007	-39122.621128796454	-29.665372143613617	-39122.621128796454	27.486764029383767	71.1737807717924	19.10402331276156	-13.673834034496693	0.1390702944371894	-1.7199698643244785	5.13565674883188	0.006968536445686933	1.0	0.10244811762719451
