#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.new_core_region" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="hono-pan.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="hono-pan" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Homo_heidelbergensis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pan_troglodytes_ellioti" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Gorilla_gorilla_gorilla" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@new_core_region" id="treeLikelihood.new_core_region" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@new_core_region" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.new_core_region	Tree.height	Tree.treeLength	mutationRate	kappa	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(hono-pan))	mrca.age(hono-pan)	clockRate
547000	-310472.7342005082	-310355.4366385073	-117.29756200090773	-310355.4366385073	9.659084194645501	174.7450977798954	1.0	7.988650233497179	0.40752109542066267	-106.31740874454628	0.28409584835634294	-1.323460756581528	5.259166211645014	0.04674233108311896
547200	-310468.83792796696	-310352.38410710904	-116.45382085790652	-310352.38410710904	9.425478541191971	168.92482168691953	1.0	7.988650233497179	0.40752109542066267	-104.97544542588048	0.2734974312619932	-1.8596749569299797	5.096151670830428	0.04828585761241831
547400	-310466.4192496073	-310347.8871664629	-118.53208314443937	-310347.8871664629	10.115405298325435	180.54830795581282	1.0	8.029995500889864	0.4049949751375853	-107.89281710028479	0.30878035353483285	-0.8931075530521483	5.422368542924028	0.044678031130591316
547600	-310477.5035848929	-310351.67218346643	-125.83140142646027	-310351.67218346643	11.901853933269367	211.9585380112563	1.0	7.997539358026474	0.4066333575118133	-115.6485742941295	0.25597223202356423	-0.6293091845455059	6.449175818528101	0.03874445204945339
547800	-310469.9281865344	-310345.8279114642	-124.10027507018545	-310345.8279114642	10.744682311360645	193.5845767025952	1.0	7.950865663671162	0.40921160258600586	-113.88283750754182	0.3753742241345526	-0.2886348932346799	5.822738130735975	0.04216968534097105
548000	-310478.845903064	-310349.9280051949	-128.9178978691187	-310349.9280051949	12.350337306031973	223.10189574568935	1.0	7.950865663671162	0.40921160258600586	-118.19117343717915	0.2389644765987726	-1.249215115713361	6.715340395570051	0.03703603493200017
548200	-310474.7230598467	-310354.6705303864	-120.05252946032054	-310354.6705303864	10.396233537870483	186.35127830293354	1.0	7.991643637290004	0.40652851544467067	-109.6558219166614	0.3133394849586095	-0.64246765542548	5.543559257525825	0.04350329674401568
548400	-310478.3675425303	-310358.1826108837	-120.18493164655894	-310358.1826108837	10.305128628418156	187.87997265368682	1.0	7.991643637290004	0.40652851544467067	-110.0479427929977	0.2551531395163237	-0.5880250355906229	5.574421756344444	0.04350329674401568
548600	-310470.9858967997	-310353.192650507	-117.79324629272139	-310353.192650507	9.582387220066458	173.4111585857329	1.0	8.045212263697378	0.40749002195810696	-106.82958347474396	0.24724528076974295	-1.4338910970189493	5.222793545969212	0.046920234761782795
548800	-310466.28958801675	-310348.37651461357	-117.91307340318016	-310348.37651461357	10.03816726743645	178.21099259564127	1.0	7.994044525219778	0.40512790586967884	-107.38258418868077	0.2690067046211601	-0.9295849107050468	5.406791116865096	0.045990333901335445
549000	-310477.99480769294	-310353.096459979	-124.89834771392898	-310353.096459979	11.675778561105533	207.60834995789887	1.0	8.032549074475662	0.40863945228518006	-115.09710432311073	0.22157784504378467	-0.38251358663591545	6.279930557452369	0.039398287219014595
549200	-310484.0906295113	-310360.5385773485	-123.55205216273542	-310360.5385773485	11.377782389954104	203.6476767481508	1.0	8.032549074475662	0.40863945228518006	-113.73538296112332	0.2506100432557892	-0.27490934351558016	6.156713099118824	0.039398287219014595
549400	-310475.2787818118	-310353.1934422666	-122.08533954519875	-310353.1934422666	10.745676854331718	192.2637205181335	1.0	8.032549074475662	0.40863945228518006	-111.95717776163211	0.3389993842229525	-0.28451546387189836	5.828646401807299	0.042645387900683375
549600	-310470.12614046514	-310354.2994288836	-115.82671158155085	-310354.2994288836	9.32427875961095	167.31716202444915	1.0	8.005627130604346	0.4077110821714306	-104.09363735154648	0.3073884612174911	-1.9938576772647711	5.059769622746626	0.0490552617622505
549800	-310478.0200953933	-310353.8053181493	-124.21477724399783	-310353.8053181493	11.346832932446064	203.12878720142163	1.0	8.071412591996282	0.4051127173098842	-114.17027585740492	0.30592109097976794	-0.2988023063255115	6.191064064754187	0.040714575343480525
550000	-310477.1593412447	-310348.10603841074	-129.05330283400744	-310348.10603841074	12.481988652386027	220.51636883170556	1.0	8.146624380673003	0.40596663746014916	-118.19993244511184	0.28115294991765005	-1.17542300305709	6.6890688102114195	0.03724869898546579
550200	-310475.770040173	-310350.8215791464	-124.94846102662831	-310350.8215791464	11.488570467059882	203.99414282752565	1.0	8.189297945927622	0.40376133489555566	-115.2577518445281	0.19962685944404548	-0.3482517807622998	6.247447396548814	0.04004069504372361
550400	-310475.6856590309	-310354.94103123597	-120.74462779495063	-310354.94103123597	10.42518625201535	184.02972112678063	1.0	8.189297945927622	0.40376133489555566	-110.31856043324619	0.37137260247077764	-0.4633030138128701	5.65539032140105	0.04478378913121952
550600	-310478.7231231576	-310358.30114092526	-120.42198223228311	-310358.30114092526	10.332688293935696	182.7923741236065	1.0	8.140474653234051	0.400960302381279	-110.4858727067032	0.2117422909711697	-0.5477687183694723	5.598766049713671	0.044589229637029694
550800	-310478.5803634486	-310355.51889542246	-123.06146802614451	-310355.51889542246	11.486135211811646	201.68882956561794	1.0	8.140474653234051	0.400960302381279	-113.19795191903529	0.25997661236228214	-0.27011053940248114	6.148860986759046	0.04066021009041772
551000	-310479.99432116986	-310357.40051192685	-122.59380924299526	-310357.40051192685	11.04545572989456	195.69175285556125	1.0	8.20758948977277	0.4009766705827805	-112.53634088995867	0.32513897544276243	-0.22654769376512973	5.980553392064394	0.04204920912481395
551200	-310472.83820522437	-310355.58028424263	-117.25792098172602	-310355.58028424263	10.017846001837192	175.47342592250556	1.0	8.180221087723247	0.4003099503769125	-106.46487163478736	0.28458875405653117	-1.1016090562882086	5.338253181479699	0.04728858766453947
551400	-310487.95548098854	-310365.50116182264	-122.45431916588262	-310365.50116182264	11.426956557695345	198.78668775047157	1.0	8.290215154930586	0.39717048031037316	-112.53852730000344	0.27780117554541117	-0.22878152423881115	6.038666339328179	0.04115972578608643
551600	-310476.8707682514	-310357.9175587303	-118.95320952113073	-310357.9175587303	10.00116766992415	176.2255716153408	1.0	8.290215154930586	0.39717048031037316	-108.43934343176414	0.22447307530796257	-1.0398458196921108	5.362013140007028	0.04656904707269288
551800	-310484.2771449561	-310360.99734602997	-123.2797989261208	-310360.99734602997	11.218777698531905	199.91582708914098	1.0	8.257455350805076	0.3976032336414575	-113.60508137939539	0.2188886248118785	-0.23221773691186137	6.05668502565552	0.04059155899779482
552000	-310482.2912261877	-310356.92389061226	-125.36733557548033	-310356.92389061226	11.670476405836599	209.2489292041512	1.0	8.17029971186336	0.39707369508531076	-115.51672031997808	0.2188886248118785	-0.42676538374540685	6.316996869937764	0.03950182874960775
552200	-310485.5234685866	-310360.18227591144	-125.34119267514923	-310360.18227591144	11.643356680196385	207.3565628174138	1.0	8.17029971186336	0.39707369508531076	-115.50560260425955	0.20762476224632476	-0.4645292475103858	6.345498114948301	0.03950182874960775
552400	-310474.9850410007	-310351.81850730325	-123.16653369743305	-310351.81850730325	11.553887143101509	201.98725671350996	1.0	8.17029971186336	0.39707369508531076	-113.36151534124372	0.24855267421108787	-0.25417415835798174	6.119127674604297	0.03950182874960775
552600	-310479.0644365436	-310348.993055033	-130.0713815106445	-310348.993055033	12.999961535656583	226.21951343613625	1.0	8.135705843968793	0.39937438553504145	-118.94804116627114	0.24855267421108787	-1.5774212922146305	6.822079661459248	0.03593161172699003
552800	-310474.8705995081	-310355.0322785136	-119.83832099453171	-310355.0322785136	10.459589132078301	185.52884750517245	1.0	8.123746010886558	0.4044322256383622	-109.76835477594057	0.24169400619752543	-0.5494530894341318	5.597717924343251	0.04263751997403191
553000	-310486.01796561497	-310352.8973792765	-133.1205863384353	-310352.8973792765	12.828246882639295	227.0372669277497	1.0	8.123746010886558	0.4044322256383622	-121.70038622119596	0.3202785223509744	-1.6183714113805356	6.834439949527768	0.03547214222371439
553200	-310474.5737604421	-310353.71299206355	-120.86076837851908	-310353.71299206355	10.787927000392292	191.79623695832265	1.0	8.165962801841909	0.40656554484411905	-110.95861907871245	0.2528508632409298	-0.32558587815639717	5.776623047841021	0.04233271546603741
553400	-310476.653500411	-310355.8765580846	-120.7769423263784	-310355.8765580846	10.792497188607445	191.4474230440187	1.0	8.165962801841909	0.40656554484411905	-110.72207195143451	0.2814324315992368	-0.37129291691131616	5.730276470931262	0.04233271546603741
553600	-310477.11638142855	-310354.9614034284	-122.15497800014177	-310354.9614034284	10.920109678553654	193.67083718762606	1.0	8.165962801841909	0.40656554484411905	-112.43507368077628	0.21713512964905193	-0.29550429803881495	5.813301117579553	0.04233271546603741
553800	-310470.49016223644	-310352.829793102	-117.66036913445821	-310352.829793102	9.769088323068607	175.28303821009942	1.0	8.165962801841909	0.40656554484411905	-106.53737898102634	0.3280253839470912	-1.2863206945063426	5.271807257018578	0.046478716619033085
554000	-310479.6747820002	-310357.52345871745	-122.15132328275908	-310357.52345871745	11.004116474937366	193.4516349933899	1.0	8.165962801841909	0.40656554484411905	-112.0255856197556	0.3280253839470912	-0.289068204077946	5.822128063718277	0.04229107314712336
554200	-310477.7562206088	-310357.1856397945	-120.57058081426372	-310357.1856397945	10.781051826316228	190.88053247241152	1.0	8.209457556242278	0.40435792143265664	-110.59891461703386	0.26396614516745354	-0.345260335154405	5.755593594079781	0.04297074223258793
554400	-310471.02312373347	-310349.9444772569	-121.07864647655012	-310349.9444772569	10.88772974397909	190.50628865274888	1.0	8.209457556242278	0.40435792143265664	-111.16057576716702	0.2333221874610586	-0.41497267039635743	5.69244405569748	0.04297074223258793
554600	-310467.6779911124	-310351.11823140574	-116.55975970666852	-310351.11823140574	9.468626806693807	169.49282005088213	1.0	8.198015046523217	0.4013960429276695	-104.77741965613393	0.3231359915031291	-1.959167569131905	5.069039147845846	0.04757899656324232
554800	-310477.79720718955	-310359.6100048708	-118.18720231875693	-310359.6100048708	9.951907251601007	177.91771413291312	1.0	8.145119844323176	0.404301022012961	-107.27670085754785	0.3231359915031291	-1.0954568815939458	5.340581495198528	0.045893311787034
555000	-310475.9109276912	-310356.48736838414	-119.42355930706593	-310356.48736838414	10.578583422658166	184.39732387226317	1.0	8.07132715961006	0.39995127008463327	-109.06224243795057	0.3163985740403749	-0.5871448582405854	5.574939118716002	0.043928663298101564
555200	-310479.8264687173	-310360.5822075131	-119.244261204215	-310360.5822075131	10.391968779770675	184.98454864837365	1.0	8.07132715961006	0.39995127008463327	-109.03524232238514	0.2753892654191801	-0.5735661848087454	5.583001899186568	0.043928663298101564
555400	-310476.0236637085	-310355.6189511474	-120.4047125610344	-310355.6189511474	10.952772835639534	190.37220961545242	1.0	8.079491527639002	0.40415699663930393	-110.48654366805366	0.26091784626959996	-0.33073543607255296	5.7709322333589625	0.04280700645859892
555600	-310469.20284574287	-310349.4523216231	-119.75052411974993	-310349.4523216231	10.631852188312656	186.82163697444426	1.0	8.079491527639002	0.40415699663930393	-109.51660416315286	0.28695104929092036	-0.5514495238070517	5.596479138604753	0.04280700645859892
555800	-310469.1784072808	-310348.5938222767	-120.58458500412694	-310348.5938222767	10.704513278642093	190.26085576257807	1.0	8.119190636780782	0.40604266521262594	-110.5611885926847	0.25751465163812326	-0.4388701091081556	5.673596295621949	0.04337894085621176
556000	-310483.03943470574	-310361.2496413034	-121.78979340235804	-310361.2496413034	10.983626349393209	194.96685883905528	1.0	8.14498225747157	0.40745063136860493	-111.77428425229688	0.29399776137113776	-0.2917794623371393	5.8183573429884765	0.041759154661067874
556200	-310489.4299998273	-310361.5641060808	-127.86589374650531	-310361.5641060808	12.355306815899391	219.88454170729838	1.0	8.14498225747157	0.40745063136860493	-117.60086651713902	0.22748972777510237	-0.7975746507987956	6.534688366319143	0.03706466392485567
556400	-310486.8192593705	-310358.34101844695	-128.47824092355623	-310358.34101844695	12.505028974192854	221.94422867474097	1.0	8.14498225747157	0.40745063136860493	-118.02418992790363	0.22748972777510237	-0.9865984170850971	6.616768621299904	0.03706466392485567
556600	-310481.19392703776	-310353.4590285051	-127.73489853267918	-310353.4590285051	12.398691656789708	219.09148026294517	1.0	8.069630993628717	0.4078757235878985	-117.39905770068114	0.22748972777510237	-0.8837575659609225	6.573570489702964	0.03714272928479796
556800	-310473.2540470846	-310350.09506485786	-123.15898222674737	-310350.09506485786	11.489148266312991	202.0223167690171	1.0	8.069630993628717	0.4078757235878985	-113.3676561226359	0.250930074059301	-0.24124824077555115	6.087911569576546	0.040434906644688615
557000	-310482.47074682155	-310354.4487296636	-128.02201715791392	-310354.4487296636	12.079696751813	219.51747744157967	1.0	8.01124200594125	0.40634668906065546	-117.40339509154282	0.250930074059301	-1.082375453155057	6.654440257208528	0.03728831225703168
557200	-310464.1444100003	-310346.80199990753	-117.3424100927596	-310346.80199990753	9.707816621578075	173.30176771474908	1.0	8.033164480282585	0.4024562835828931	-106.14636603672389	0.34527360165212617	-1.3401243713772582	5.253564129099984	0.04593696153619802
557400	-310467.9417720895	-310349.46808870113	-118.47368338837559	-310349.46808870113	10.20997809063648	180.2152751055511	1.0	8.062226170134288	0.40389330151914765	-107.96315751476578	0.26602104139083893	-0.9076297235611126	5.41611714748745	0.044552150328104397
557600	-310471.3391740312	-310356.0244322331	-115.31474179807337	-310356.0244322331	9.205316877869222	163.30623362744856	1.0	8.012462764487749	0.4024613645685227	-102.9808202334455	0.3064870908997424	-2.6014456179280634	4.910125175700591	0.0502079169785076
557800	-310469.6952446723	-310349.69055741216	-120.00468726012	-310349.69055741216	10.504514103463361	188.422263663341	1.0	8.012462764487749	0.4024613645685227	-109.91500647425703	0.2887947722223466	-0.4166224037256424	5.691105963896262	0.04215404547639674
558000	-310467.3310366879	-310348.31482183066	-119.01621485722829	-310348.31482183066	10.291015514432521	183.58546823878157	1.0	8.045926216818538	0.40477705668385733	-108.64340242826994	0.2887947722223466	-0.6903816718103268	5.518029918373765	0.04410998527601158
558200	-310468.2283170267	-310348.942137447	-119.2861795797026	-310348.942137447	10.454798253762803	184.80694130651275	1.0	8.020068702615585	0.40559091328431757	-108.97661649700134	0.29233023280769205	-0.619610464709173	5.556255077739223	0.04340914562026132
558400	-310475.484714367	-310353.238355232	-122.24635913500592	-310353.238355232	11.058890634092291	198.45013422582343	1.0	7.971499962308536	0.4030484829072836	-112.47150083546659	0.2571525250868019	-0.22583841931851076	5.995148882923316	0.03945431015167257
558600	-310480.6838001868	-310357.1985625653	-123.48523762145689	-310357.1985625653	11.44711518265883	203.47296359423237	1.0	7.971499962308536	0.4030484829072836	-113.67140083780302	0.2571525250868019	-0.26481690343303815	6.13968813619687	0.03945431015167257
558800	-310486.8442366866	-310356.6466634363	-130.19757325025205	-310356.6466634363	12.618137775870856	224.19441094048145	1.0	7.971499962308536	0.4030484829072836	-119.5344202780381	0.18861406637523231	-1.4238581051608086	6.773972464793187	0.036016257779296644
559000	-310479.7734419565	-310364.7832227209	-114.99021923560646	-310364.7832227209	9.122791869876202	161.80019770484745	1.0	7.980350243376957	0.4037086463124142	-102.55878770195423	0.35468237942886754	-2.558548162076276	4.920009997863048	0.05121401878350502
559200	-310488.7256610302	-310367.24289747793	-121.48276355230757	-310367.24289747793	10.885068152288103	194.41692692029363	1.0	7.969558916640173	0.4020784190933246	-111.54752156348135	0.2914906041212489	-0.2623559839919226	5.864787886365172	0.04161292981816352
559400	-310488.51149644976	-310365.09758896776	-123.41390748196945	-310365.09758896776	11.210212294820822	198.32937182619938	1.0	8.028831803560195	0.40011630911947227	-113.38739959570198	0.3231439019270929	-0.24003701156926277	5.915603143054568	0.04064969769593073
559600	-310478.67752921407	-310354.748979686	-123.92854952805324	-310354.748979686	11.247640288458005	203.55649764635737	1.0	7.989996131372571	0.40153648559382304	-114.2654776433073	0.22195326920127154	-0.2587394085260532	6.128351189868512	0.03971453193057661
559800	-310488.89075195085	-310361.83475316304	-127.05599878782338	-310361.83475316304	11.294084559257271	203.55942101810777	1.0	7.989996131372571	0.40153648559382304	-116.8701517275494	0.3679068030858175	-0.276511200323174	6.159247994773006	0.03984624535880936
560000	-310485.0813916012	-310367.35557961575	-117.72581198541887	-310367.35557961575	9.572011496318732	171.87022178395537	1.0	8.086428901170963	0.40265851904300737	-106.1973233134255	0.3679068030858175	-1.5977093979768933	5.171773567998411	0.047012230698663005
560200	-310486.4733358689	-310356.5279727961	-129.94536307280723	-310356.5279727961	12.302308552781133	219.08715580012657	1.0	8.086428901170963	0.40265851904300737	-119.19203177579091	0.31693146672799144	-0.971597950633646	6.610658086816558	0.03673982150517571
560400	-310483.9996662032	-310359.9122123912	-124.08745381200136	-310359.9122123912	11.557272039536583	205.64497928703918	1.0	8.086428901170963	0.40265851904300737	-114.21372841241484	0.261182008302576	-0.2853223777306545	6.172526845861633	0.03895994549149094
560600	-310474.7372393958	-310350.85384599736	-123.88339339844767	-310350.85384599736	11.545454542836925	204.90175711347817	1.0	8.027676930372845	0.40524613772641926	-114.02514395021714	0.261182008302576	-0.2796216074381913	6.164058304869738	0.039759302454599015
560800	-310479.9532629585	-310354.5689791926	-125.38428376592296	-310354.5689791926	11.15428500985449	195.71799231392612	1.0	8.071536109139078	0.4038644237024795	-115.15112948592612	0.38564646772380184	-0.25723553290600903	5.874612240905897	0.04063952500731427
561000	-310473.2768315042	-310350.7543779828	-122.52245352135053	-310350.7543779828	11.294937857824303	199.4500823053893	1.0	8.071536109139078	0.4038644237024795	-112.70447578419136	0.26267750003691676	-0.22579198394088423	5.999438174334486	0.04063952500731427
561200	-310474.24566025886	-310353.72753878107	-120.51812147780807	-310353.72753878107	10.784979276593962	190.84238814546458	1.0	8.115709806243402	0.4011755598211155	-110.54689668052946	0.2700920855084183	-0.3446434162498627	5.756225448820908	0.042963183669710074
561400	-310474.4008749944	-310354.27075466374	-120.13012033067858	-310354.27075466374	10.71998599168222	189.03679838538784	1.0	8.115709806243402	0.4011755598211155	-110.10651539945017	0.26844155910635553	-0.4031487959925415	5.702210272719311	0.042963183669710074
561600	-310471.8442922834	-310352.7280867254	-119.11620555803529	-310352.7280867254	10.306167235920865	184.5619564127387	1.0	8.066967719779159	0.4027586422793603	-108.96822328021562	0.26844155910635553	-0.536172448889552	5.606057684270384	0.043847084143326095
561800	-310481.25155696267	-310354.09234493936	-127.15921202332588	-310354.09234493936	12.122263538022727	216.82161118967105	1.0	8.024194817126588	0.4039128625782687	-116.82904168581511	0.23203941662543828	-0.8718313454709327	6.56834848149098	0.03693618830374143
562000	-310479.7619522797	-310351.3410893146	-128.42086296510996	-310351.3410893146	12.14964049260004	219.1808486852293	1.0	8.024194817126588	0.4039128625782687	-117.71675529375155	0.27587126875632495	-1.072870791670885	6.650799292803149	0.03693618830374143
562200	-310477.77729056176	-310349.95221316745	-127.82507739429481	-310349.95221316745	12.169794591878116	218.2227704589487	1.0	8.024194817126588	0.4039128625782687	-117.4189407917413	0.21461585954706716	-1.0257945027324697	6.632456777213962	0.03693618830374143
562400	-310480.6479964756	-310351.3460369328	-129.3019595428427	-310351.3460369328	12.519892331335257	220.85877004066663	1.0	8.06604520804402	0.4029543431169623	-118.64500886589533	0.19391373196950237	-1.3701082850338886	6.756411571959724	0.036642437107572645
562600	-310475.62647984934	-310355.1414151073	-120.48506474202667	-310355.1414151073	10.66249319146861	190.62808977290067	1.0	8.06604520804402	0.4029543431169623	-110.72406210882967	0.24552258728557108	-0.23836903935200066	5.920697772076463	0.04235717668945965
562800	-310470.20855801186	-310353.0587219054	-117.1498361064832	-310353.0587219054	9.906362540101282	175.46746164445577	1.0	8.06604520804402	0.4029543431169623	-106.46548704388508	0.32828681010840965	-0.8714245041053359	5.431830504400048	0.04591329305703193
563000	-310469.12278800027	-310351.26916811813	-117.85361988214525	-310351.26916811813	10.06856624615666	177.8800113757827	1.0	8.06604520804402	0.4029543431169623	-107.36758185283773	0.3407144110833625	-0.6359812253249979	5.547125915579026	0.04591329305703193
563200	-310480.8356424276	-310358.5086496542	-122.32699277340673	-310358.5086496542	11.236809567360906	198.45594762724528	1.0	8.06604520804402	0.4029543431169623	-112.5079995436719	0.24402492892134228	-0.30247357544178105	6.195808864453392	0.04093415252613265
563400	-310472.97958400944	-310351.58015567483	-121.39942833463871	-310351.58015567483	10.895264196067709	194.57695991477894	1.0	8.06604520804402	0.4029543431169623	-111.65408912983193	0.24402492892134228	-0.22881955051372893	6.038911424215785	0.04093415252613265
563600	-310469.3818528487	-310347.72719075065	-121.6546620980324	-310347.72719075065	11.11631080643792	195.58484965595383	1.0	8.06604520804402	0.4029543431169623	-111.91161561207075	0.24402492892134228	-0.2265268316686093	6.019176535451978	0.04093415252613265
563800	-310470.01515801693	-310348.74191121175	-121.27324680520111	-310348.74191121175	11.068445869218005	194.16203602051962	1.0	8.0768102831901	0.4026496530835188	-111.36330562606682	0.2866481402464567	-0.23059678439871206	5.950982494178178	0.041701422682357346
564000	-310467.0823573915	-310347.4395598403	-119.64279755120114	-310347.4395598403	10.489614022038523	185.75753567133248	1.0	8.018700167642887	0.4045244930072569	-109.46442228710679	0.3211575886929558	-0.39579526351108973	5.708449051736783	0.043250581867273694
564200	-310475.8004992475	-310347.45610925124	-128.34438999626613	-310347.45610925124	12.271309148031067	219.42970455730253	1.0	8.018700167642887	0.4045244930072569	-117.59595432223021	0.2154157858368277	-1.3649239383536895	6.754696159294905	0.037056024620616954
564400	-310477.9392125868	-310350.440397649	-127.49881493774625	-310350.440397649	12.145774982017443	216.47685793707774	1.0	7.993883877651357	0.40744906566622563	-117.00556763502676	0.2154157858368277	-1.1120534887859357	6.665680905592615	0.036930093973492645
564600	-310482.89790614543	-310354.8645149926	-128.03339115287187	-310354.8645149926	12.254802005435725	219.16652228340786	1.0	7.993883877651357	0.40744906566622563	-117.23730459000673	0.24309305948683552	-1.2941116632472638	6.73086261041407	0.036930093973492645
564800	-310473.8111738765	-310354.9117394269	-118.89943444960547	-310354.9117394269	10.240168402490749	183.0419152153055	1.0	7.993883877651357	0.40744906566622563	-108.88684653253627	0.25040660750469684	-0.48099364980391035	5.642786970311004	0.044010366984986685
565000	-310487.4264870651	-310361.48076749564	-125.94571956942967	-310361.48076749564	11.942296845511894	211.118226432694	1.0	7.993322910361013	0.41199864946656944	-115.558708647517	0.2739921869279259	-0.7610385567616466	6.5173234984595805	0.03830608081345157
565200	-310472.8654684977	-310351.05202523695	-121.81344326075157	-310351.05202523695	10.748064466266408	189.68316301708282	1.0	7.993322910361013	0.41199864946656944	-111.64556393620988	0.35629252444418513	-0.2794348113531985	5.836226591431223	0.042815176113604886
565400	-310480.14243438485	-310359.15727499116	-120.98515939371131	-310359.15727499116	10.865051502767344	193.15967207200543	1.0	7.993322910361013	0.41199864946656944	-111.20459167458266	0.2530001745512246	-0.23424604904439672	5.934981939433457	0.04204296007355386
565600	-310485.56980524096	-310363.79585458484	-121.77395065610128	-310363.79585458484	11.073374825135579	196.6028895032845	1.0	7.993322910361013	0.41199864946656944	-111.99172840490449	0.2530001745512246	-0.23590058111252477	6.071095810241523	0.04204296007355386
565800	-310472.8175096968	-310352.07664031966	-120.74086937714546	-310352.07664031966	10.824931689273784	192.5289616646035	1.0	7.993322910361013	0.41199864946656944	-110.88235589485764	0.27271732951152017	-0.23720148362925	5.92446811605513	0.04204296007355386
566000	-310486.0724051502	-310358.25877502863	-127.81363012159959	-310358.25877502863	12.048470636522659	215.585677853105	1.0	7.993322910361013	0.41199864946656944	-117.42798792641409	0.19879944973845584	-1.0802272845233478	6.653619129110608	0.037433563364719695
566200	-310489.4334344909	-310360.9150738356	-128.51836065526993	-310360.9150738356	12.163992449404367	216.13774336405675	1.0	7.993322910361013	0.41199864946656944	-118.25988883922957	0.18553903908299457	-1.0220323476962685	6.630967905305627	0.037433563364719695
